"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(Cubist, Test[not.NA.test.row.index, 2:14])"
"12/06/2018",14,1246,823.769287109375
"12/06/2018",15,1427,822.138916015625
"12/06/2018",16,1714,841.946716308594
"12/06/2018",17,2270,911.263854980469
"12/06/2018",18,3404,1028.05456542969
"12/06/2018",19,2873,930.537048339844
"12/06/2018",20,2579,770.033020019531
"12/06/2018",21,2505,729.946533203125
"12/06/2018",22,2309,709.852172851562
"12/06/2018",23,1657,686.89013671875
"13/06/2018",0,1274,325.092254638672
"13/06/2018",1,1088,303.334838867188
"13/06/2018",2,847,277.611053466797
"13/06/2018",3,591,202.465881347656
"13/06/2018",4,421,134.291213989258
"13/06/2018",5,290,141.554534912109
"13/06/2018",6,416,185.163619995117
"13/06/2018",7,657,834.867980957031
"13/06/2018",8,959,973.239013671875
"13/06/2018",9,1111,746.405700683594
"13/06/2018",10,1269,769.867492675781
"13/06/2018",11,1478,793.245361328125
"13/06/2018",12,1747,805.516662597656
"13/06/2018",13,1834,825.805847167969
"13/06/2018",14,2088,821.153076171875
"13/06/2018",15,2288,817.508056640625
"13/06/2018",16,2474,830.653930664062
"13/06/2018",17,2664,889.8828125
"13/06/2018",18,2479,974.670959472656
"13/06/2018",19,2404,912.564025878906
"13/06/2018",20,2276,797.828857421875
"13/06/2018",21,2166,763.169982910156
"13/06/2018",22,1934,743.629760742188
"13/06/2018",23,1394,736.267700195312
"14/06/2018",0,1047,327.046020507812
"14/06/2018",1,715,308.143402099609
"14/06/2018",2,453,286.459289550781
"14/06/2018",3,289,209.663955688477
"14/06/2018",4,193,133.234909057617
"14/06/2018",5,154,133.052352905273
"14/06/2018",6,100,153.282791137695
"14/06/2018",7,94,455.885620117188
"14/06/2018",8,187,582.334411621094
"14/06/2018",9,175,535.829772949219
"14/06/2018",10,532,620.951354980469
"14/06/2018",11,735,732.503967285156
"14/06/2018",12,945,762.983703613281
"14/06/2018",13,1056,791.576477050781
"14/06/2018",14,1153,819.327819824219
"14/06/2018",15,1292,852.437072753906
"14/06/2018",16,1550,869.049743652344
"14/06/2018",17,1934,928.983947753906
"14/06/2018",18,2962,1099.77404785156
"14/06/2018",19,1856,981.411254882812
"14/06/2018",20,1557,778.293884277344
"14/06/2018",21,1807,764.841125488281
"14/06/2018",22,1737,743.738830566406
"14/06/2018",23,1295,734.597045898438
"15/06/2018",0,986,327.687866210938
"15/06/2018",1,717,296.290313720703
"15/06/2018",2,403,267.436584472656
"15/06/2018",3,154,193.922836303711
"15/06/2018",4,72,108.073341369629
"15/06/2018",5,161,131.744995117188
"15/06/2018",6,609,179.149978637695
"15/06/2018",7,1467,827.636840820312
"15/06/2018",8,2328,979.178833007812
"15/06/2018",9,1170,765.115600585938
"15/06/2018",10,1004,785.520935058594
"15/06/2018",11,1118,814.638305664062
"15/06/2018",12,1193,813.879577636719
"15/06/2018",13,1035,817.156799316406
"15/06/2018",14,1027,815.152038574219
"15/06/2018",15,1461,815.448486328125
"15/06/2018",16,1726,848.193725585938
"15/06/2018",17,2460,905.36669921875
"15/06/2018",18,2891,1031.11218261719
"15/06/2018",19,2984,941.863952636719
"15/06/2018",20,2441,811.321655273438
"15/06/2018",21,2337,761.678344726562
"15/06/2018",22,2155,728.932189941406
"15/06/2018",23,1593,701.34619140625
"16/06/2018",0,1217,301.379760742188
"16/06/2018",1,1056,279.283355712891
"16/06/2018",2,764,257.811645507812
"16/06/2018",3,518,180.502838134766
"16/06/2018",4,317,117.359420776367
"16/06/2018",5,277,122.563415527344
"16/06/2018",6,381,167.69401550293
"16/06/2018",7,583,825.134765625
"16/06/2018",8,892,952.787475585938
"16/06/2018",9,1144,740.796936035156
"16/06/2018",10,1166,730.362731933594
"16/06/2018",11,1330,769.118408203125
"16/06/2018",12,1525,776.593811035156
"16/06/2018",13,1704,777.535949707031
"16/06/2018",14,1783,801.294250488281
"16/06/2018",15,1861,833.662719726562
"16/06/2018",16,1991,844.4736328125
"16/06/2018",17,2383,923.565002441406
"16/06/2018",18,2451,1072.87866210938
"16/06/2018",19,2475,996.362121582031
"16/06/2018",20,2497,852.259216308594
"16/06/2018",21,2435,796.366088867188
"16/06/2018",22,1995,763.114990234375
"16/06/2018",23,1615,723.654418945312
"17/06/2018",0,1394,333.517120361328
"17/06/2018",1,929,303.539581298828
"17/06/2018",2,755,284.561798095703
"17/06/2018",3,491,202.776443481445
"17/06/2018",4,304,129.565399169922
"17/06/2018",5,238,134.506759643555
"17/06/2018",6,324,173.093994140625
"17/06/2018",7,475,800.3271484375
"17/06/2018",8,715,968.200500488281
"17/06/2018",9,944,741.32763671875
"17/06/2018",10,953,763.233642578125
"17/06/2018",11,1146,787.095581054688
"17/06/2018",12,1422,785.382080078125
"17/06/2018",13,1563,794.154846191406
"17/06/2018",14,1709,780.494323730469
"17/06/2018",15,1979,815.312744140625
"17/06/2018",16,2235,832.132568359375
"17/06/2018",17,2330,891.649169921875
"17/06/2018",18,2474,1014.94396972656
"17/06/2018",19,2481,935.272277832031
"17/06/2018",20,2429,790.676391601562
"17/06/2018",21,2055,779.275390625
"17/06/2018",22,1819,752.493774414062
"17/06/2018",23,1323,707.371765136719
"18/06/2018",0,917,331.841522216797
"18/06/2018",1,547,313.517272949219
"18/06/2018",2,436,291.411834716797
"18/06/2018",3,202,211.472686767578
"18/06/2018",4,164,132.551345825195
"18/06/2018",5,383,140.791137695312
"18/06/2018",6,779,178.501388549805
"18/06/2018",7,1590,768.252136230469
"18/06/2018",8,2357,990.565002441406
"18/06/2018",9,1263,763.378234863281
"18/06/2018",10,822,777.576049804688
"18/06/2018",11,915,782.586303710938
"18/06/2018",12,988,795.157470703125
"18/06/2018",13,938,803.6787109375
"18/06/2018",14,997,817.429931640625
"18/06/2018",15,1177,825.543762207031
"18/06/2018",16,1401,844.4970703125
"18/06/2018",17,2040,903.805114746094
"18/06/2018",18,746,1030.34973144531
"18/06/2018",19,1557,960.214904785156
"18/06/2018",20,2515,835.2294921875
"18/06/2018",21,1702,791.499267578125
"18/06/2018",22,1373,781.36376953125
"18/06/2018",23,1732,760.233215332031
"19/06/2018",0,1055,324.518585205078
"19/06/2018",1,766,301.190673828125
"19/06/2018",2,527,272.061614990234
"19/06/2018",3,369,191.69953918457
"19/06/2018",4,268,128.933120727539
"19/06/2018",5,317,135.864288330078
"19/06/2018",6,746,183.318923950195
"19/06/2018",7,1616,768.028564453125
"19/06/2018",8,2430,973.114135742188
"19/06/2018",9,1381,743.45458984375
"19/06/2018",10,937,774.497741699219
"19/06/2018",11,1014,814.718383789062
"19/06/2018",12,1224,811.869018554688
"19/06/2018",13,1230,815.649169921875
"19/06/2018",14,1258,807.908752441406
"19/06/2018",15,1363,814.132263183594
"19/06/2018",16,1700,832.9423828125
"19/06/2018",17,2328,898.695922851562
"19/06/2018",18,3556,996.011779785156
"19/06/2018",19,2809,967.223266601562
"19/06/2018",20,2525,788.932983398438
"19/06/2018",21,2378,739.346557617188
"19/06/2018",22,2096,703.919921875
"19/06/2018",23,1456,673.154663085938
"20/06/2018",0,1030,309.461578369141
"20/06/2018",1,803,299.191528320312
"20/06/2018",2,576,280.274993896484
"20/06/2018",3,340,204.18229675293
"20/06/2018",4,249,126.779090881348
"20/06/2018",5,336,131.611862182617
"20/06/2018",6,714,171.066955566406
"20/06/2018",7,1629,742.731018066406
"20/06/2018",8,2440,920.727905273438
"20/06/2018",9,1401,722.3564453125
"20/06/2018",10,1002,746.382263183594
"20/06/2018",11,1100,777.5400390625
"20/06/2018",12,1252,784.669616699219
"20/06/2018",13,1184,804.268249511719
"20/06/2018",14,1158,811.228698730469
"20/06/2018",15,1266,836.872375488281
"20/06/2018",16,1600,845.58935546875
"20/06/2018",17,2289,918.82568359375
"20/06/2018",18,3384,1055.91015625
"20/06/2018",19,2741,969.288696289062
"20/06/2018",20,2519,788.241760253906
"20/06/2018",21,2246,713.594116210938
"20/06/2018",22,1979,669.823669433594
"20/06/2018",23,1401,629.637878417969
"21/06/2018",0,1083,315.371673583984
"21/06/2018",1,794,303.396545410156
"21/06/2018",2,539,283.593170166016
"21/06/2018",3,394,202.544052124023
"21/06/2018",4,215,130.357681274414
"21/06/2018",5,308,133.820587158203
"21/06/2018",6,709,174.996856689453
"21/06/2018",7,1543,718.368835449219
"21/06/2018",8,2370,975.173156738281
"21/06/2018",9,1360,742.700012207031
"21/06/2018",10,922,765.298217773438
"21/06/2018",11,1066,804.310241699219
"21/06/2018",12,1197,787.761291503906
"21/06/2018",13,1147,768.216430664062
"21/06/2018",14,1152,811.609802246094
"21/06/2018",15,1276,817.961059570312
"21/06/2018",16,1473,843.745727539062
"21/06/2018",17,2176,911.692993164062
"21/06/2018",18,3418,1050.52197265625
"21/06/2018",19,2811,967.322998046875
"21/06/2018",20,2556,852.803100585938
"21/06/2018",21,2436,799.648132324219
"21/06/2018",22,2179,755.048400878906
"21/06/2018",23,1497,735.456298828125
"22/06/2018",0,1137,313.511322021484
"22/06/2018",1,912,302.057373046875
"22/06/2018",2,602,275.892303466797
"22/06/2018",3,413,199.018341064453
"22/06/2018",4,268,125.176811218262
"22/06/2018",5,336,131.636535644531
"22/06/2018",6,710,168.26383972168
"22/06/2018",7,1529,814.185241699219
"22/06/2018",8,2283,967.117126464844
"22/06/2018",9,1284,727.296020507812
"22/06/2018",10,902,747.812377929688
"22/06/2018",11,1020,776.853332519531
"22/06/2018",12,1116,782.635925292969
"22/06/2018",13,1073,793.591552734375
"22/06/2018",14,1087,807.364807128906
"22/06/2018",15,1203,823.395446777344
"22/06/2018",16,1466,805.691223144531
"22/06/2018",17,2146,899.901123046875
"22/06/2018",18,3365,1020.07269287109
"22/06/2018",19,2732,919.094360351562
"22/06/2018",20,2493,797.705932617188
"22/06/2018",21,2251,769.212890625
"22/06/2018",22,2103,745.877563476562
"22/06/2018",23,1648,729.945983886719
"23/06/2018",0,1322,292.276916503906
"23/06/2018",1,1073,274.334747314453
"23/06/2018",2,818,244.200531005859
"23/06/2018",3,540,186.742584228516
"23/06/2018",4,375,124.078033447266
"23/06/2018",5,339,130.603652954102
"23/06/2018",6,417,177.431289672852
"23/06/2018",7,622,761.141052246094
"23/06/2018",8,934,956.736083984375
"23/06/2018",9,1072,747.441284179688
"23/06/2018",10,1064,756.622924804688
"23/06/2018",11,1229,758.001220703125
"23/06/2018",12,1374,775.700988769531
"23/06/2018",13,1483,815.889282226562
"23/06/2018",14,1445,833.56298828125
"23/06/2018",15,1589,827.402465820312
"23/06/2018",16,1837,857.321105957031
"23/06/2018",17,2101,914.747619628906
"23/06/2018",18,2256,1031.49633789062
"23/06/2018",19,2288,958.022888183594
"23/06/2018",20,2262,828.657531738281
"23/06/2018",21,2175,778.638366699219
"23/06/2018",22,1932,728.843444824219
"23/06/2018",23,1402,698.676086425781
"24/06/2018",0,849,333.485260009766
"24/06/2018",1,545,309.791290283203
"24/06/2018",2,1254,282.09521484375
"24/06/2018",3,644,210.536605834961
"24/06/2018",4,286,132.994033813477
"24/06/2018",5,235,137.677734375
"24/06/2018",6,258,171.637588500977
"24/06/2018",7,369,671.911193847656
"24/06/2018",8,561,929.513061523438
"24/06/2018",9,734,745.311401367188
"24/06/2018",10,763,770.595153808594
"24/06/2018",11,870,797.198181152344
"24/06/2018",12,1042,776.88525390625
"24/06/2018",13,1062,782.910949707031
"24/06/2018",14,1064,810.885437011719
"24/06/2018",15,1213,819.317199707031
"24/06/2018",16,1471,827.303771972656
"24/06/2018",17,1754,917.591552734375
"24/06/2018",18,2094,1038.47937011719
"24/06/2018",19,2290,970.802795410156
"24/06/2018",20,2387,861.185119628906
"24/06/2018",21,2153,798.399108886719
"24/06/2018",22,1801,777.494323730469
"24/06/2018",23,1329,732.287658691406
"25/06/2018",0,962,347.055511474609
"25/06/2018",1,585,318.068939208984
"25/06/2018",2,424,296.657440185547
"25/06/2018",3,264,218.262283325195
"25/06/2018",4,199,138.038055419922
"25/06/2018",5,338,142.890533447266
"25/06/2018",6,785,181.976211547852
"25/06/2018",7,1620,823.970458984375
"25/06/2018",8,2331,1012.46014404297
"25/06/2018",9,1293,810.244384765625
"25/06/2018",10,878,818.151062011719
"25/06/2018",11,968,812.924987792969
"25/06/2018",12,1039,835.288208007812
"25/06/2018",13,1073,815.876403808594
"25/06/2018",14,1016,832.196228027344
"25/06/2018",15,1184,835.510009765625
"25/06/2018",16,1407,860.174194335938
"25/06/2018",17,2008,936.768798828125
"25/06/2018",18,3238,1090.38415527344
"25/06/2018",19,2779,1065.01696777344
"25/06/2018",20,2456,912.232482910156
"25/06/2018",21,2372,884.049682617188
"25/06/2018",22,2046,852.05078125
"25/06/2018",23,1437,838.630920410156
"26/06/2018",0,1052,347.338989257812
"26/06/2018",1,783,307.304168701172
"26/06/2018",2,524,281.921234130859
"26/06/2018",3,353,199.667846679688
"26/06/2018",4,143,127.84156036377
"26/06/2018",5,45,134.031356811523
"26/06/2018",6,37,178.243118286133
"26/06/2018",7,49,585.304870605469
"26/06/2018",8,53,625.7666015625
"26/06/2018",9,19,525.246215820312
"26/06/2018",10,9,504.544952392578
"26/06/2018",11,11,498.375274658203
"26/06/2018",12,10,547.408813476562
"26/06/2018",13,24,542.080078125
"26/06/2018",14,26,597.179077148438
"26/06/2018",15,65,588.667358398438
"26/06/2018",16,56,653.454345703125
"26/06/2018",17,113,705.114929199219
"26/06/2018",18,156,745.343017578125
"26/06/2018",19,203,687.032409667969
"26/06/2018",20,199,648.287841796875
"26/06/2018",21,275,625.781372070312
"26/06/2018",22,443,600.022094726562
"26/06/2018",23,552,612.431579589844
"27/06/2018",0,513,309.992950439453
"27/06/2018",1,254,283.188507080078
"27/06/2018",2,164,248.531494140625
"27/06/2018",3,152,192.431381225586
"27/06/2018",4,110,121.276832580566
"27/06/2018",5,162,133.116653442383
"27/06/2018",6,417,163.622116088867
"27/06/2018",7,1084,492.783996582031
"27/06/2018",8,1995,701.208862304688
"27/06/2018",9,1238,611.883422851562
"27/06/2018",10,862,708.760925292969
"27/06/2018",11,1015,785.339782714844
"27/06/2018",12,1145,809.387878417969
"27/06/2018",13,1234,818.346252441406
"27/06/2018",14,1243,817.534057617188
"27/06/2018",15,1362,825.622009277344
"27/06/2018",16,1618,828.976196289062
"27/06/2018",17,2115,884.825073242188
"27/06/2018",18,3172,1007.95501708984
"27/06/2018",19,2487,984.300598144531
"27/06/2018",20,2274,800.552734375
"27/06/2018",21,2200,779.903259277344
"27/06/2018",22,1959,735.699890136719
"27/06/2018",23,980,674.587280273438
"28/06/2018",0,561,338.7802734375
"28/06/2018",1,1068,322.317443847656
"28/06/2018",2,652,299.010009765625
"28/06/2018",3,344,219.727249145508
"28/06/2018",4,233,138.417434692383
"28/06/2018",5,266,145.169082641602
"28/06/2018",6,594,182.528182983398
"28/06/2018",7,1391,817.514465332031
"28/06/2018",8,2288,1008.91943359375
"28/06/2018",9,1246,827.587707519531
"28/06/2018",10,826,845.490600585938
"28/06/2018",11,938,888.468078613281
"28/06/2018",12,1158,905.065795898438
"28/06/2018",13,1040,900.660766601562
"28/06/2018",14,1030,882.785400390625
"28/06/2018",15,1209,881.010070800781
"28/06/2018",16,766,839.181640625
"28/06/2018",17,65,665.180603027344
"28/06/2018",18,596,650.112060546875
"28/06/2018",19,944,665.279357910156
"28/06/2018",20,1039,628.79052734375
"28/06/2018",21,1223,628.942138671875
"28/06/2018",22,1239,614.938110351562
"28/06/2018",23,931,609.696105957031
"29/06/2018",0,470,330.355560302734
"29/06/2018",1,460,317.178924560547
"29/06/2018",2,345,286.324066162109
"29/06/2018",3,227,215.076644897461
"29/06/2018",4,123,138.421752929688
"29/06/2018",5,133,132.590484619141
"29/06/2018",6,308,154.248718261719
"29/06/2018",7,883,539.008361816406
"29/06/2018",8,2028,769.123352050781
"29/06/2018",9,1195,722.414245605469
"29/06/2018",10,913,777.882873535156
"29/06/2018",11,956,806.236206054688
"29/06/2018",12,1168,829.075134277344
"29/06/2018",13,1117,838.311889648438
"29/06/2018",14,1175,847.237609863281
"29/06/2018",15,1209,867.575927734375
"29/06/2018",16,1554,889.040832519531
"29/06/2018",17,2099,945.362854003906
"29/06/2018",18,3113,1090.21057128906
"29/06/2018",19,2602,1033.02526855469
"29/06/2018",20,2339,851.7216796875
"29/06/2018",21,2225,785.79052734375
"29/06/2018",22,2103,738.245239257812
"29/06/2018",23,1552,715.337524414062
"30/06/2018",0,1275,337.864562988281
"30/06/2018",1,1070,324.125793457031
"30/06/2018",2,859,296.378936767578
"30/06/2018",3,625,217.128143310547
"30/06/2018",4,382,138.4326171875
"30/06/2018",5,247,143.086639404297
"30/06/2018",6,310,178.400054931641
"30/06/2018",7,468,654.261352539062
"30/06/2018",8,825,912.381103515625
"30/06/2018",9,862,764.744384765625
"30/06/2018",10,933,801.822387695312
"30/06/2018",11,871,837.100891113281
"30/06/2018",12,858,686.888305664062
"30/06/2018",13,1144,770.522705078125
"30/06/2018",14,1235,865.470642089844
"30/06/2018",15,1311,881.42138671875
"30/06/2018",16,1317,896.734069824219
"30/06/2018",17,1291,911.191040039062
"30/06/2018",18,306,1044.97045898438
"30/06/2018",19,481,727.297607421875
"30/06/2018",20,778,737.733825683594
"30/06/2018",21,1005,752.789001464844
"30/06/2018",22,1107,691.392150878906
"30/06/2018",23,919,645.111755371094
"01/07/2018",0,865,352.499816894531
"01/07/2018",1,740,327.926666259766
"01/07/2018",2,586,305.953247070312
"01/07/2018",3,368,223.865432739258
"01/07/2018",4,211,146.077560424805
"01/07/2018",5,54,147.579681396484
"01/07/2018",6,60,186.477600097656
"01/07/2018",7,25,632.360290527344
"01/07/2018",8,20,713.052551269531
"01/07/2018",9,9,595.62255859375
"01/07/2018",10,13,539.138366699219
"01/07/2018",11,11,503.583343505859
"01/07/2018",12,9,553.866638183594
"01/07/2018",13,30,576.981262207031
"01/07/2018",14,14,628.438232421875
"01/07/2018",15,51,596.656066894531
"01/07/2018",16,41,667.746215820312
"01/07/2018",17,25,687.689697265625
"01/07/2018",18,17,722.88916015625
"01/07/2018",19,18,658.3798828125
"01/07/2018",20,16,608.70458984375
"01/07/2018",21,17,608.89111328125
"01/07/2018",22,16,593.449645996094
"01/07/2018",23,15,575.819458007812
"02/07/2018",0,26,311.481811523438
"02/07/2018",1,28,289.47802734375
"02/07/2018",2,17,269.000518798828
"02/07/2018",3,23,198.674255371094
"02/07/2018",4,58,129.226577758789
"02/07/2018",5,28,145.136611938477
"02/07/2018",6,40,174.51872253418
"02/07/2018",7,126,545.02880859375
"02/07/2018",8,104,707.512817382812
"02/07/2018",9,128,562.117919921875
"02/07/2018",10,27,575.498657226562
"02/07/2018",11,153,568.319396972656
"02/07/2018",12,218,690.33984375
"02/07/2018",13,304,629.2744140625
"02/07/2018",14,381,709.258239746094
"02/07/2018",15,619,725.153442382812
"02/07/2018",16,839,778.470275878906
"02/07/2018",17,861,813.9912109375
"02/07/2018",18,832,888.146789550781
"02/07/2018",19,44,753.992553710938
"02/07/2018",20,61,628.209655761719
"02/07/2018",21,72,645.685302734375
"02/07/2018",22,83,627.557922363281
"02/07/2018",23,168,623.104858398438
"03/07/2018",0,349,328.523681640625
"03/07/2018",1,407,330.209930419922
"03/07/2018",2,354,306.94921875
"03/07/2018",3,233,230.279312133789
"03/07/2018",4,149,149.740432739258
"03/07/2018",5,224,152.855422973633
"03/07/2018",6,600,201.612442016602
"03/07/2018",7,1308,856.449768066406
"03/07/2018",8,2135,990.862243652344
"03/07/2018",9,1156,863.143615722656
"03/07/2018",10,818,888.678833007812
"03/07/2018",11,906,927.770690917969
"03/07/2018",12,944,948.046936035156
"03/07/2018",13,994,948.661499023438
"03/07/2018",14,1001,969.777465820312
"03/07/2018",15,1069,969.025512695312
"03/07/2018",16,1325,971.320922851562
"03/07/2018",17,1783,1038.01342773438
"03/07/2018",18,2965,1167.10180664062
"03/07/2018",19,2598,1061.44970703125
