"Test.not.NA.test.row.index..1.","Test.not.NA.test.row.index..3.","Test[not.NA.test.row.index, 2]","predict"
"26/05/2018",18,2020,567.810552455118
"26/05/2018",19,1985,560.301197051828
"26/05/2018",20,1909,520.553894108094
"26/05/2018",21,1851,393.369216127106
"26/05/2018",22,1683,388.983920150153
"26/05/2018",23,1330,372.692089714883
"27/05/2018",0,1089,270.419384130284
"27/05/2018",1,799,265.725113790165
"27/05/2018",2,555,246.385621508349
"27/05/2018",3,423,224.272995168221
"27/05/2018",4,208,215.165346313512
"27/05/2018",5,174,225.917773601757
"27/05/2018",6,234,337.611904620625
"27/05/2018",7,341,466.96782691877
"27/05/2018",8,608,480.797196410849
"27/05/2018",9,762,410.128983043252
"27/05/2018",10,821,442.949806436143
"27/05/2018",11,1004,451.253504352809
"27/05/2018",12,1404,461.9117877913
"27/05/2018",13,1579,477.193376332967
"27/05/2018",14,1730,486.881826033556
"27/05/2018",15,2019,503.608490171301
"27/05/2018",16,2242,487.992440408169
"27/05/2018",17,2307,515.038727707172
"27/05/2018",18,2267,575.094321896363
"27/05/2018",19,2207,561.40563301573
"27/05/2018",20,2044,546.418996509018
"27/05/2018",21,1729,438.106997712915
"27/05/2018",22,1374,416.085820239546
"27/05/2018",23,1071,380.093081973127
"28/05/2018",0,770,266.990219002448
"28/05/2018",1,440,250.783471740828
"28/05/2018",2,335,240.98768415105
"28/05/2018",3,185,219.739934672528
"28/05/2018",4,134,224.419161185715
"28/05/2018",5,247,225.221289226757
"28/05/2018",6,641,316.604695099346
"28/05/2018",7,1502,464.469658437789
"28/05/2018",8,2194,471.002936214614
"28/05/2018",9,1131,447.468648423108
"28/05/2018",10,828,446.294696463609
"28/05/2018",11,986,448.539262769699
"28/05/2018",12,1139,473.132919763747
"28/05/2018",13,1124,488.236812992913
"28/05/2018",14,1128,497.282997908556
"28/05/2018",15,1258,465.233139568863
"28/05/2018",16,1497,466.77860156732
"28/05/2018",17,2060,494.026663752359
"28/05/2018",18,3245,563.118033409355
"28/05/2018",19,2656,559.862525176828
"28/05/2018",20,2252,534.911923764055
"28/05/2018",21,2140,414.630362405438
"28/05/2018",22,1881,396.977875687261
"28/05/2018",23,1247,387.78984144355
"29/05/2018",0,841,272.345946647498
"29/05/2018",1,721,267.21298628965
"29/05/2018",2,466,254.367604118454
"29/05/2018",3,285,223.496762293366
"29/05/2018",4,204,212.360132449056
"29/05/2018",5,252,210.020076572074
"29/05/2018",6,625,321.073250560357
"29/05/2018",7,1427,436.141158640939
"29/05/2018",8,2234,457.785517446729
"29/05/2018",9,1192,397.259788805011
"29/05/2018",10,893,405.469391210079
"29/05/2018",11,949,396.409369398363
"29/05/2018",12,1184,418.404251357433
"29/05/2018",13,1103,418.754679284863
"29/05/2018",14,1174,438.309887618196
"29/05/2018",15,1234,447.891761566825
"29/05/2018",16,1592,446.254159874213
"29/05/2018",17,2022,481.515117753427
"29/05/2018",18,2154,543.469983011394
"29/05/2018",19,477,550.334368518553
"29/05/2018",20,422,310.02072363687
"29/05/2018",21,1041,306.444846196545
"29/05/2018",22,1121,392.418515463437
"29/05/2018",23,742,341.627305923365
"30/05/2018",0,507,286.251095565833
"30/05/2018",1,570,278.455081983908
"30/05/2018",2,422,275.404785000195
"30/05/2018",3,238,246.581507887913
"30/05/2018",4,167,233.174719059347
"30/05/2018",5,239,224.714395244784
"30/05/2018",6,505,276.810197616013
"30/05/2018",7,1150,377.530976654482
"30/05/2018",8,1937,414.828576165092
"30/05/2018",9,1200,425.346334749001
"30/05/2018",10,916,436.643759705189
"30/05/2018",11,975,412.697425233937
"30/05/2018",12,1187,424.668924076529
"30/05/2018",13,1134,436.78150220153
"30/05/2018",14,1119,436.483715743196
"30/05/2018",15,1280,473.279066254325
"30/05/2018",16,1571,477.942605928816
"30/05/2018",17,2166,513.815138533718
"30/05/2018",18,3251,567.851817491536
"30/05/2018",19,2650,528.098517926518
"30/05/2018",20,2224,516.195471372458
"30/05/2018",21,2074,375.98527496778
"30/05/2018",22,1732,382.007083460849
"30/05/2018",23,1158,376.525172593451
"31/05/2018",0,844,285.156954940833
"31/05/2018",1,610,282.709505632786
"31/05/2018",2,470,275.187368297855
"31/05/2018",3,328,248.164061061004
"31/05/2018",4,188,234.593235667051
"31/05/2018",5,265,236.918591204228
"31/05/2018",6,646,304.326695215179
"31/05/2018",7,1401,459.722800074687
"31/05/2018",8,2281,472.658092316521
"31/05/2018",9,1277,399.983123511354
"31/05/2018",10,936,401.183750878778
"31/05/2018",11,979,408.24372731727
"31/05/2018",12,1134,462.611109867913
"31/05/2018",13,1151,451.247332368507
"31/05/2018",14,1164,478.1063971663
"31/05/2018",15,1280,501.485443296301
"31/05/2018",16,1550,492.127163220483
"31/05/2018",17,2047,508.046175702705
"31/05/2018",18,3119,563.456014760161
"31/05/2018",19,2534,522.347507007577
"31/05/2018",20,2164,514.349094666069
"31/05/2018",21,2070,413.518024303993
"31/05/2018",22,1900,405.685473767679
"31/05/2018",23,1343,384.220025308026
"01/06/2018",0,963,269.081343955248
"01/06/2018",1,776,259.081697430288
"01/06/2018",2,554,275.549979497202
"01/06/2018",3,366,239.882843861318
"01/06/2018",4,265,238.416742669303
"01/06/2018",5,306,242.366302780846
"01/06/2018",6,672,339.989777789124
"01/06/2018",7,1421,419.773379564496
"01/06/2018",8,2149,458.602089860448
"01/06/2018",9,1219,393.524139136354
"01/06/2018",10,862,438.412750055238
"01/06/2018",11,1036,462.081709666301
"01/06/2018",12,1076,482.018935408556
"01/06/2018",13,1093,485.938179360169
"01/06/2018",14,1071,479.428375512723
"01/06/2018",15,1235,502.845343889747
"01/06/2018",16,1488,511.633156148621
"01/06/2018",17,2123,510.362397160206
"01/06/2018",18,3088,562.696405229696
"01/06/2018",19,2505,558.429990699166
"01/06/2018",20,2163,540.8273098103
"01/06/2018",21,2066,438.013032616072
"01/06/2018",22,1991,440.519065602183
"01/06/2018",23,1440,394.991616321528
"02/06/2018",0,1165,274.387999158789
"02/06/2018",1,989,266.074666180288
"02/06/2018",2,677,247.947544282267
"02/06/2018",3,475,227.136463434239
"02/06/2018",4,312,207.809199812444
"02/06/2018",5,264,217.130068138752
"02/06/2018",6,342,320.191772409087
"02/06/2018",7,560,416.768692064496
"02/06/2018",8,898,459.540383983187
"02/06/2018",9,1005,416.734916379944
"02/06/2018",10,1044,452.031108519476
"02/06/2018",11,1094,459.193609202416
"02/06/2018",12,1253,475.337538628253
"02/06/2018",13,1334,491.49270434795
"02/06/2018",14,1396,503.809533775033
"02/06/2018",15,1535,516.173391102951
"02/06/2018",16,1707,503.718526650515
"02/06/2018",17,2025,538.886954377336
"02/06/2018",18,2246,565.194695949393
"02/06/2018",19,2337,569.317056271363
"02/06/2018",20,2338,549.300439675227
"02/06/2018",21,2238,452.893349379845
"02/06/2018",22,1969,426.018897714515
"02/06/2018",23,1490,371.826519965826
"03/06/2018",0,1248,251.603336892222
"03/06/2018",1,902,245.725293099446
"03/06/2018",2,673,242.429939802993
"03/06/2018",3,437,228.836523841951
"03/06/2018",4,294,208.560880069778
"03/06/2018",5,193,207.932297554217
"03/06/2018",6,228,309.797528187843
"03/06/2018",7,423,440.027677919136
"03/06/2018",8,659,501.896691853558
"03/06/2018",9,831,443.360426638331
"03/06/2018",10,938,465.502894076648
"03/06/2018",11,977,456.027278546345
"03/06/2018",12,1134,474.033449246532
"03/06/2018",13,1393,496.242964764617
"03/06/2018",14,1399,494.936349341229
"03/06/2018",15,1556,519.691392405034
"03/06/2018",16,1834,508.231368743318
"03/06/2018",17,2131,524.612601044414
"03/06/2018",18,2349,599.267179377423
"03/06/2018",19,2514,578.077638657726
"03/06/2018",20,2460,551.96338457311
"03/06/2018",21,2173,452.756667051148
"03/06/2018",22,1741,434.411253102182
"03/06/2018",23,1274,405.333112736212
"04/06/2018",0,938,266.397962328008
"04/06/2018",1,596,255.797304677074
"04/06/2018",2,351,247.738951376354
"04/06/2018",3,244,229.117322796387
"04/06/2018",4,172,215.492634900308
"04/06/2018",5,299,212.776977876213
"04/06/2018",6,742,310.073149336961
"04/06/2018",7,1505,447.158477828913
"04/06/2018",8,2287,487.566157999391
"04/06/2018",9,1243,425.905249595978
"04/06/2018",10,970,428.198099150914
"04/06/2018",11,1008,434.460165123136
"04/06/2018",12,1152,472.982164575223
"04/06/2018",13,1085,491.873683621532
"04/06/2018",14,1148,471.531310360745
"04/06/2018",15,1249,497.436497983801
"04/06/2018",16,1671,497.537098138373
"04/06/2018",17,2190,510.796052612356
"04/06/2018",18,3380,554.286006479631
"04/06/2018",19,2788,559.158934593184
"04/06/2018",20,2508,535.085440676829
"04/06/2018",21,2377,408.983216968786
"04/06/2018",22,2000,389.575189363938
"04/06/2018",23,1354,352.246418587581
"05/06/2018",0,927,266.918040314551
"05/06/2018",1,742,264.704059373781
"05/06/2018",2,448,240.054034452947
"05/06/2018",3,314,238.750926178697
"05/06/2018",4,214,229.885841732523
"05/06/2018",5,282,230.050666469329
"05/06/2018",6,733,323.993422835998
"05/06/2018",7,1602,434.514004564496
"05/06/2018",8,2322,465.392384456672
"05/06/2018",9,1344,401.939503719687
"05/06/2018",10,959,432.344536207199
"05/06/2018",11,974,454.077088290532
"05/06/2018",12,1111,465.434142901836
"05/06/2018",13,1058,473.438489562375
"05/06/2018",14,1120,480.050899256595
"05/06/2018",15,1250,464.165301027196
"05/06/2018",16,1434,467.375337958449
"05/06/2018",17,2115,502.204190214053
"05/06/2018",18,3227,560.141158409355
"05/06/2018",19,2615,560.540129343495
"05/06/2018",20,2346,541.08105580389
"05/06/2018",21,2404,416.500205299701
"05/06/2018",22,2237,411.86923133869
"05/06/2018",23,1646,370.731025807391
"06/06/2018",0,1268,255.685562597366
"06/06/2018",1,1031,270.117324140785
"06/06/2018",2,792,242.687778698387
"06/06/2018",3,562,214.483850382269
"06/06/2018",4,332,210.0564312736
"06/06/2018",5,218,226.562301065912
"06/06/2018",6,351,292.066271404164
"06/06/2018",7,536,360.235355223313
"06/06/2018",8,799,381.574210989029
"06/06/2018",9,925,331.21116096992
"06/06/2018",10,1087,334.256362990122
"06/06/2018",11,1152,333.702413337345
"06/06/2018",12,1400,358.726290526354
"06/06/2018",13,1444,349.232665073456
"06/06/2018",14,1603,358.236382393717
"06/06/2018",15,1674,377.092437081217
"06/06/2018",16,1940,389.619244376817
"06/06/2018",17,2104,399.059718930825
"06/06/2018",18,2162,452.073228612745
"06/06/2018",19,2163,432.725762014013
"06/06/2018",20,2145,427.805559412393
"06/06/2018",21,1935,351.482641078718
"06/06/2018",22,1624,341.264158900717
"06/06/2018",23,1251,332.394177086298
"07/06/2018",0,978,284.942892440833
"07/06/2018",1,606,275.519442768762
"07/06/2018",2,418,279.561455485001
"07/06/2018",3,275,246.212724875488
"07/06/2018",4,191,232.381649960819
"07/06/2018",5,288,216.031975747248
"07/06/2018",6,716,269.629122896462
"07/06/2018",7,1551,373.646438894065
"07/06/2018",8,2317,395.199905013472
"07/06/2018",9,1342,445.747851353158
"07/06/2018",10,914,417.274780803915
"07/06/2018",11,967,396.785894695982
"07/06/2018",12,1099,418.233709676141
"07/06/2018",13,1071,444.614658477377
"07/06/2018",14,1116,440.41312117899
"07/06/2018",15,1171,460.524040886547
"07/06/2018",16,1442,465.217453519062
"07/06/2018",17,2002,472.53525604842
"07/06/2018",18,3221,536.808013834256
"07/06/2018",19,2649,545.264012718184
"07/06/2018",20,2278,500.894680821863
"07/06/2018",21,2161,375.938927921186
"07/06/2018",22,1939,384.234268042688
"07/06/2018",23,1290,375.628840623932
"08/06/2018",0,926,270.070776625421
"08/06/2018",1,769,281.215098880227
"08/06/2018",2,525,261.224697729848
"08/06/2018",3,365,226.706481847226
"08/06/2018",4,255,220.182664215205
"08/06/2018",5,299,232.420331557716
"08/06/2018",6,744,304.13735301663
"08/06/2018",7,1544,450.330043356178
"08/06/2018",8,2348,477.478893648168
"08/06/2018",9,1283,416.056068830792
"08/06/2018",10,1002,423.48573265655
"08/06/2018",11,1095,420.903869774678
"08/06/2018",12,1256,410.992121414492
"08/06/2018",13,1314,417.958455326529
"08/06/2018",14,1249,433.986710534863
"08/06/2018",15,1416,456.113459855515
"08/06/2018",16,1668,459.313479145638
"08/06/2018",17,2314,487.605138386107
"08/06/2018",18,3309,535.343114280684
"08/06/2018",19,2797,538.008775794132
"08/06/2018",20,2476,494.546585645642
"08/06/2018",21,2337,380.861015782444
"08/06/2018",22,2140,383.286460742795
"08/06/2018",23,1672,384.064031070094
"09/06/2018",0,1247,284.748193290614
"09/06/2018",1,1029,280.456514275575
"09/06/2018",2,732,272.703644339522
"09/06/2018",3,535,245.30538055787
"09/06/2018",4,352,234.334429543304
"09/06/2018",5,262,231.304057835364
"09/06/2018",6,381,306.309874801373
"09/06/2018",7,616,469.977070594709
"09/06/2018",8,963,474.275271103084
"09/06/2018",9,1102,410.377272221185
"09/06/2018",10,1156,423.408889171943
"09/06/2018",11,1200,427.974403701072
"09/06/2018",12,1462,459.999130701247
"09/06/2018",13,1583,460.795875492914
"09/06/2018",14,1744,492.212398110169
"09/06/2018",15,1890,484.285130796301
"09/06/2018",16,2297,471.440512194955
"09/06/2018",17,2355,493.79067211425
"09/06/2018",18,1934,561.027859158203
"09/06/2018",19,1058,569.316000183844
"09/06/2018",20,246,364.570497937406
"09/06/2018",21,225,398.960137969779
"09/06/2018",22,776,412.800997207692
"09/06/2018",23,766,369.235243074254
"10/06/2018",0,483,247.226508786093
"10/06/2018",1,375,229.012138444333
"10/06/2018",2,162,241.17656173399
"10/06/2018",3,150,238.77905168629
"10/06/2018",4,174,221.374971528509
"10/06/2018",5,138,206.047862262698
"10/06/2018",6,216,216.02197120167
"10/06/2018",7,313,452.726134959152
"10/06/2018",8,619,496.280122843141
"10/06/2018",9,786,432.624577015316
"10/06/2018",10,942,438.124469635716
"10/06/2018",11,1074,435.64030296905
"10/06/2018",12,1442,460.41875710349
"10/06/2018",13,1752,485.832138513747
"10/06/2018",14,1985,486.469668561824
"10/06/2018",15,2182,489.666292923456
"10/06/2018",16,2333,484.582103902978
"10/06/2018",17,2431,492.042818151505
"10/06/2018",18,2367,540.267918968184
"10/06/2018",19,2267,544.859585634851
"10/06/2018",20,2300,502.757986750547
"10/06/2018",21,2026,403.424435664058
"10/06/2018",22,1634,397.652108035089
"10/06/2018",23,1191,382.050155228632
"11/06/2018",0,918,245.50880045276
"11/06/2018",1,555,242.901801917063
"11/06/2018",2,353,233.108000414257
"11/06/2018",3,232,210.769228654797
"11/06/2018",4,194,203.132080169602
"11/06/2018",5,324,200.362363843606
"11/06/2018",6,807,322.468965191016
"11/06/2018",7,1629,461.966207469064
"11/06/2018",8,2375,489.298905395224
"11/06/2018",9,1307,450.907450506442
"11/06/2018",10,992,453.543689853032
"11/06/2018",11,1107,443.047365734443
"11/06/2018",12,1204,457.178881838098
"11/06/2018",13,1033,477.170418296431
"11/06/2018",14,1075,488.334711165021
"11/06/2018",15,1240,473.981835063607
"11/06/2018",16,1220,501.354433216837
"11/06/2018",17,1475,504.414547920575
"11/06/2018",18,1491,487.885522407966
"11/06/2018",19,873,436.635884636703
"11/06/2018",20,1280,477.649003059987
"11/06/2018",21,1647,406.333244754924
"11/06/2018",22,1117,407.347062478912
"11/06/2018",23,384,251.177200599904
"12/06/2018",0,470,232.061322118084
"12/06/2018",1,454,251.534408589054
"12/06/2018",2,385,255.537674781822
"12/06/2018",3,206,233.970217201419
"12/06/2018",4,144,226.644788293433
"12/06/2018",5,296,226.844021460741
"12/06/2018",6,740,312.491235744537
"12/06/2018",7,1573,463.752334557815
"12/06/2018",8,2495,492.480593368709
"12/06/2018",9,1317,433.42126488217
"12/06/2018",10,971,441.015204276109
"12/06/2018",11,1092,445.242910749324
"12/06/2018",12,1202,467.886986270157
"12/06/2018",13,1215,482.160263513747
"12/06/2018",14,1246,496.912138620378
"12/06/2018",15,1427,492.275430275468
"12/06/2018",16,1714,481.890442125115
"12/06/2018",17,2270,506.180355390205
"12/06/2018",18,3404,530.235106468185
"12/06/2018",19,2873,537.443179384851
"12/06/2018",20,2579,495.734560170386
"12/06/2018",21,2505,391.039614705787
"12/06/2018",22,2309,399.171454370969
"12/06/2018",23,1657,373.742048328557
"13/06/2018",0,1274,271.072443546767
"13/06/2018",1,1088,268.052343675121
"13/06/2018",2,847,261.533753425672
"13/06/2018",3,591,243.987513486398
"13/06/2018",4,421,233.765692331949
"13/06/2018",5,290,229.399437204657
"13/06/2018",6,416,343.612796179608
"13/06/2018",7,657,432.565307456577
"13/06/2018",8,959,471.198603384229
"13/06/2018",9,1111,393.671274553021
"13/06/2018",10,1269,397.093391982433
"13/06/2018",11,1478,415.932181144982
"13/06/2018",12,1747,410.554491206159
"13/06/2018",13,1834,451.98887429099
"13/06/2018",14,2088,445.93150220153
"13/06/2018",15,2288,425.066683548456
"13/06/2018",16,2474,446.224356507145
"13/06/2018",17,2664,470.640844606226
"13/06/2018",18,2479,541.266978919132
"13/06/2018",19,2404,549.418680928061
"13/06/2018",20,2276,500.06667829054
"13/06/2018",21,2166,384.051155485176
"13/06/2018",22,1934,392.825098894512
"13/06/2018",23,1394,387.275645328495
"14/06/2018",0,1047,268.118969426432
"14/06/2018",1,715,288.059100576231
"14/06/2018",2,453,279.690610206785
"14/06/2018",3,289,255.557717736175
"14/06/2018",4,193,240.0600228198
"14/06/2018",5,154,218.803639668161
"14/06/2018",6,100,173.246603362372
"14/06/2018",7,94,220.368066758428
"14/06/2018",8,187,323.406985820443
"14/06/2018",9,175,278.444834628505
"14/06/2018",10,532,318.495238126245
"14/06/2018",11,735,428.869678887045
"14/06/2018",12,945,456.723693695608
"14/06/2018",13,1056,436.959604825552
"14/06/2018",14,1153,442.177382883348
"14/06/2018",15,1292,481.900485525158
"14/06/2018",16,1550,458.035516678391
"14/06/2018",17,1934,476.060070755671
"14/06/2018",18,2962,545.728596051518
"14/06/2018",19,1856,540.596276096601
"14/06/2018",20,1557,491.835138905462
"14/06/2018",21,1807,401.807058454346
"14/06/2018",22,1737,401.545786132917
"14/06/2018",23,1295,367.332695338643
"15/06/2018",0,986,247.326098272196
"15/06/2018",1,717,245.846463375396
"15/06/2018",2,403,231.846065220866
"15/06/2018",3,154,197.946317764086
"15/06/2018",4,72,187.130738130589
"15/06/2018",5,161,213.624084326249
"15/06/2018",6,609,321.207776495453
"15/06/2018",7,1467,480.763197653053
"15/06/2018",8,2328,502.991978106028
"15/06/2018",9,1170,446.237514143292
"15/06/2018",10,1004,434.236298026109
"15/06/2018",11,1118,442.427769380276
"15/06/2018",12,1193,464.78828835349
"15/06/2018",13,1035,488.768922367913
"15/06/2018",14,1027,499.85863590958
"15/06/2018",15,1461,501.157105402676
"15/06/2018",16,1726,497.468226368524
"15/06/2018",17,2460,508.803539591523
"15/06/2018",18,2891,563.361583116536
"15/06/2018",19,2984,549.191084604631
"15/06/2018",20,2441,518.934524210483
"15/06/2018",21,2337,405.980859275169
"15/06/2018",22,2155,404.256956745407
"15/06/2018",23,1593,381.380884395298
"16/06/2018",0,1217,247.804590383315
"16/06/2018",1,1056,242.901801917063
"16/06/2018",2,764,229.399113287586
"16/06/2018",3,518,211.22411647531
"16/06/2018",4,317,204.899007252935
"16/06/2018",5,277,204.141139885273
"16/06/2018",6,381,313.296312602668
"16/06/2018",7,583,460.879358510731
"16/06/2018",8,892,494.006476079748
"16/06/2018",9,1144,438.305071700352
"16/06/2018",10,1166,453.495838290533
"16/06/2018",11,1330,460.619926832199
"16/06/2018",12,1525,474.15863590958
"16/06/2018",13,1704,498.70230778458
"16/06/2018",14,1783,496.89183903458
"16/06/2018",15,1861,503.818628840176
"16/06/2018",16,1991,499.484793428816
