Date,Rented.Bike.Count,Hour,Temperature,Humidity,Wind.speed,Visibility,Dew.point.temperature,Solar.Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning.Day,RF,XGBoost,Cubist
16/01/2018,321,22,4,57,0.3,430,-3.7,0,0,0,4,1,1,305.2508585,307.4924011,291.5163879
16/01/2018,242,23,3.9,60,0.9,379,-3.1,0,0,0,4,1,1,284.8860406,277.176239,277.2050171
17/01/2018,204,0,3.5,62,0.4,382,-3.1,0,0,0,4,1,1,189.7753893,192.401001,210.4075623
17/01/2018,183,1,3.3,64,0.4,339,-2.8,0,0,0,4,1,1,190.5348449,187.7525482,194.1577606
17/01/2018,140,2,3.1,65,0.8,310,-2.8,0,0,0,4,1,1,151.8465044,159.2475433,157.4845581
17/01/2018,75,3,3,67,0.8,297,-2.5,0,0,0,4,1,1,119.4592393,104.9613571,111.0291519
17/01/2018,55,4,3,68,0.5,322,-2.3,0,0,0,4,1,1,97.87611703,49.41727448,60.55197525
17/01/2018,72,5,2.9,66,0.8,325,-2.8,0,0,0,4,1,1,102.786896,74.56575775,92.43241882
17/01/2018,115,6,2.7,71,1.1,270,-2,0,0,0,4,1,1,120.3221529,125.8334732,96.93321228
17/01/2018,272,7,2.5,71,0.9,289,-2.2,0,0,0,4,1,1,260.5512093,279.9725037,273.8845825
17/01/2018,537,8,2.6,70,0.6,296,-2.3,0,0,0,4,1,1,319.2271319,462.591217,398.9163513
17/01/2018,337,9,3,66,0.7,306,-2.7,0.12,0,0,4,1,1,319.4555849,345.6053772,308.5396118
17/01/2018,212,10,4.3,58,0.5,401,-3.2,0.23,0,0,4,1,1,265.4782336,230.1824188,259.6348572
17/01/2018,270,11,6,51,1,436,-3.3,0.55,0,0,4,1,1,306.7974858,298.2547302,291.4918823
17/01/2018,310,12,8.1,51,1.4,367,-1.4,0.75,0,0,4,1,1,317.7777158,276.1218872,279.2595215
17/01/2018,273,13,8,54,1.8,435,-0.7,0.57,0,0,4,1,1,282.5308476,294.0971985,228.1888428
17/01/2018,258,14,7.7,54,2.6,313,-1,0.58,0,0,4,1,1,305.6851475,261.5267334,301.8075256
17/01/2018,278,15,8.5,49,1.3,400,-1.6,0.73,0,0,4,1,1,340.6069414,318.9198914,317.3483276
17/01/2018,314,16,8.3,54,1.2,330,-0.4,0.44,0,0,4,1,1,348.7779224,323.7392578,345.0796204
17/01/2018,380,17,7.2,57,3.3,342,-0.7,0.19,0,0,4,1,1,404.16095,381.6291199,371.5079346
17/01/2018,501,18,5.2,62,2.9,503,-1.5,0.01,0,0,4,1,1,521.0002401,531.9402466,496.7354431
17/01/2018,360,19,4.2,68,2.4,446,-1.1,0,0,0,4,1,1,333.4316323,359.2203674,356.0858154
17/01/2018,286,20,3.5,72,1.7,361,-1,0,0,0,4,1,1,273.7392111,265.2914429,263.7791138
17/01/2018,320,21,3.1,74,1.1,333,-1,0,0,0,4,1,1,271.9874347,259.5643921,290.4529419
17/01/2018,313,22,2.8,74,0.5,309,-1.3,0,0,0,4,1,1,280.2379138,281.319397,279.6181641
17/01/2018,227,23,2.7,74,0.8,291,-1.4,0,0,0,4,1,1,249.774469,237.78302,240.4189301
18/01/2018,215,0,2.7,73,1,290,-1.6,0,0,0,4,1,1,187.9725812,210.2482758,213.5991669
18/01/2018,190,1,3.2,72,1.9,306,-1.3,0,0,0,4,1,1,186.2599846,196.6553497,203.3630066
18/01/2018,137,2,3.3,73,1.2,288,-1,0,0,0,4,1,1,156.8608312,155.8666992,176.2624817
18/01/2018,95,3,3.6,74,1.7,273,-0.6,0,0,0,4,1,1,117.0090109,104.5182648,126.4562988
18/01/2018,50,4,3.3,80,2.1,232,0.1,0,0,0,4,1,1,94.98064033,77.67008972,76.68622589
18/01/2018,68,5,2.6,82,2,229,-0.1,0,0,0,4,1,1,89.26666648,69.00383759,71.59105682
18/01/2018,107,6,2.2,82,2,211,-0.5,0,0,0,4,1,1,89.54986429,79.44630432,76.38256836
18/01/2018,279,7,1.5,86,1.1,189,-0.5,0,0,0,4,1,1,242.3277733,250.3395996,202.7706604
18/01/2018,537,8,1.1,86,1.2,197,-0.9,0,0,0,4,1,1,326.9684715,446.026123,321.3757935
18/01/2018,305,9,1.2,84,2.1,210,-1.2,0.07,0,0,4,1,1,209.9742783,233.9624786,187.3990479
18/01/2018,188,10,1.4,81,2.1,255,-1.5,0.21,0,0,4,1,1,202.6071595,183.6218414,173.7901764
18/01/2018,261,11,1.8,75,1.8,301,-2.1,0.35,0,0,4,1,1,250.1396805,246.1924591,260.8649902
18/01/2018,267,12,2.5,72,2.4,256,-2,0,0,0,4,1,1,272.9893841,257.2769775,251.7780762
18/01/2018,307,13,3.5,54,3.2,463,-4.9,0.68,0,0,4,1,1,311.0704856,312.5835571,332.2894897
18/01/2018,301,14,4.4,42,2.3,719,-7.4,0.72,0,0,4,1,1,315.0231747,319.4056396,287.6094666
18/01/2018,269,15,4.2,36,2.3,957,-9.5,0.57,0,0,4,1,1,326.9203121,319.5836487,318.2117615
18/01/2018,328,16,3.6,42,2.4,883,-8.1,0.29,0,0,4,1,1,341.6224695,343.887085,411.7674866
18/01/2018,416,17,2.8,46,2.1,858,-7.6,0.14,0,0,4,1,1,418.7710529,422.2362061,505.5100098
18/01/2018,506,18,2,39,2.1,1259,-10.5,0.01,0,0,4,1,1,430.2371679,548.8102417,505.8563843
18/01/2018,365,19,1.5,41,1,1210,-10.3,0,0,0,4,1,1,364.1790024,377.4706726,366.0392151
18/01/2018,303,20,1.1,44,1.2,1171,-9.8,0,0,0,4,1,1,301.1425369,318.2354126,338.9902344
18/01/2018,339,21,0.8,45,1.5,1184,-9.8,0,0,0,4,1,1,308.2928107,321.1503906,326.7105103
18/01/2018,318,22,0.7,45,2,1084,-9.9,0,0,0,4,1,1,303.9938399,314.1168213,294.9360657
18/01/2018,232,23,0.6,47,2.3,1046,-9.4,0,0,0,4,1,1,250.2825425,250.7934418,300.6839905
19/01/2018,211,0,0.3,45,1.8,1154,-10.2,0,0,0,4,1,1,198.7483384,211.3802032,210.940918
19/01/2018,207,1,0,43,1.7,1250,-11.1,0,0,0,4,1,1,187.0962511,211.6311493,177.1927338
19/01/2018,140,2,-0.3,44,1.7,1295,-11.1,0,0,0,4,1,1,137.4748843,140.2169952,149.1430817
19/01/2018,93,3,-0.6,43,1.7,1316,-11.6,0,0,0,4,1,1,100.3211165,99.32667542,98.84120941
19/01/2018,58,4,-0.7,45,1.4,1241,-11.1,0,0,0,4,1,1,89.98062703,73.18638611,62.88266754
19/01/2018,61,5,-1.4,47,1.4,1301,-11.2,0,0,0,4,1,1,89.72803321,75.17398834,85.11363983
19/01/2018,151,6,-1.8,49,1.4,1359,-11.1,0,0,0,4,1,1,121.3788086,121.331459,120.1527786
19/01/2018,334,7,-2,49,1.9,1281,-11.3,0,0,0,4,1,1,307.9567733,362.8786621,343.1902771
19/01/2018,648,8,-2.5,50,1,1281,-11.5,0,0,0,4,1,1,511.8554468,602.6430664,508.5423584
19/01/2018,387,9,-2.1,42,1.3,1519,-13.3,0.17,0,0,4,1,1,336.1053785,324.6094055,309.4611206
19/01/2018,255,10,0,29,1.3,1592,-15.9,0.52,0,0,4,1,1,254.2300404,256.4373474,236.3954773
19/01/2018,283,11,2.2,20,0.6,1794,-18.5,0.83,0,0,4,1,1,277.2648966,266.955719,252.2770844
19/01/2018,341,12,4.3,28,1.5,1858,-12.6,0.98,0,0,4,1,1,368.1327601,353.7082825,401.4503479
19/01/2018,341,13,4.7,26,2.6,1370,-13.2,1.11,0,0,4,1,1,347.7024658,327.5925598,332.3681641
19/01/2018,349,14,4.7,24,3.6,1552,-14.2,1.08,0,0,4,1,1,359.6814358,364.8903198,357.6122131
19/01/2018,381,15,5.4,25,2.4,1686,-13.1,0.9,0,0,4,1,1,400.0309433,385.5112,428.557373
19/01/2018,390,16,4.9,27,2.8,1648,-12.5,0.65,0,0,4,1,1,418.1941601,397.4458923,390.4792175
19/01/2018,468,17,4.1,34,3.1,1810,-10.3,0.28,0,0,4,1,1,449.4847455,468.2137756,421.0157471
19/01/2018,702,18,2.9,45,1.6,1629,-7.8,0.04,0,0,4,1,1,422.5157011,564.7527466,514.4249268
19/01/2018,471,19,2,48,1.8,1519,-7.8,0,0,0,4,1,1,390.423393,419.1712036,410.6256104
19/01/2018,342,20,1.2,51,0.6,1544,-7.8,0,0,0,4,1,1,280.94118,315.26474,325.1542358
19/01/2018,331,21,0.5,52,0.8,1595,-8.2,0,0,0,4,1,1,297.5097153,317.1531677,322.4446716
19/01/2018,292,22,0,56,0.8,1544,-7.7,0,0,0,4,1,1,280.7525451,291.4666443,290.3386841
19/01/2018,236,23,-0.5,59,0.9,1487,-7.5,0,0,0,4,1,1,242.7778806,238.456955,243.710144
20/01/2018,228,0,-0.6,60,0.6,1433,-7.4,0,0,0,4,1,1,195.4506193,207.7136688,234.485611
20/01/2018,258,1,-0.9,64,0.4,1273,-6.8,0,0,0,4,1,1,203.5320537,221.6915741,208.3180695
20/01/2018,216,2,-0.9,65,0.6,1369,-6.6,0,0,0,4,1,1,135.1599656,138.7202911,172.5154266
20/01/2018,118,3,-0.9,65,0.2,1359,-6.6,0,0,0,4,1,1,117.2597468,113.5745773,126.3038254
20/01/2018,89,4,-0.7,65,0.6,1226,-6.4,0,0,0,4,1,1,101.4335135,77.57191467,75.39642334
20/01/2018,56,5,-0.3,62,0.6,862,-6.7,0,0,0,4,1,1,98.45043314,66.78794098,81.52303314
20/01/2018,50,6,-0.1,60,0.4,1080,-6.9,0,0,0,4,1,1,101.536108,72.19745636,57.03884506
20/01/2018,101,7,0.2,60,0.3,1145,-6.6,0,0,0,4,1,1,213.6081762,137.6793365,196.9170532
20/01/2018,191,8,0.3,63,0.4,1140,-5.9,0,0,0,4,1,1,275.8587862,300.9881897,326.1810913
20/01/2018,234,9,0.9,63,0.9,1090,-5.3,0.07,0,0,4,1,1,374.5985862,360.8861389,333.925415
20/01/2018,259,10,2.1,60,1.2,1005,-4.8,0.3,0,0,4,1,1,287.9695642,275.0002747,287.1838074
20/01/2018,285,11,3.7,59,1.8,978,-3.5,0.51,0,0,4,1,1,313.6166272,295.4171143,309.8312988
20/01/2018,325,12,5.3,55,2.6,904,-3,0.85,0,0,4,1,1,336.1279704,360.990448,365.9819946
20/01/2018,356,13,6.3,55,3,792,-2,0.85,0,0,4,1,1,351.6354333,356.9862366,371.1650391
20/01/2018,334,14,5.9,61,3.2,623,-1,0.52,0,0,4,1,1,329.9367408,312.567749,311.0073853
20/01/2018,406,15,6.3,55,3,355,-2,0.68,0,0,4,1,1,378.877878,379.833252,381.3251953
20/01/2018,352,16,6.6,42,3,355,-5.4,0.48,0,0,4,1,1,372.4965588,347.3805542,382.322937
20/01/2018,377,17,5.7,53,1.8,276,-3.1,0.22,0,0,4,1,1,392.6026227,370.4974976,477.8580017
20/01/2018,283,18,4.6,55,3.2,232,-3.6,0.03,0,0,4,1,1,375.8951592,320.0062561,406.6304626
20/01/2018,223,19,3.5,66,1.7,187,-2.2,0,0,0,4,1,1,271.6035892,238.0116119,321.432251
20/01/2018,219,20,2.9,66,1.2,173,-2.8,0,0,0,4,1,1,265.5857457,222.6841278,297.1957703
20/01/2018,220,21,2.1,48,2.8,346,-7.7,0,0,0,4,1,1,265.294343,256.7103577,242.2953033
20/01/2018,232,22,1.5,48,2.4,422,-8.3,0,0,0,4,1,1,257.8001137,251.7366638,237.2969971
20/01/2018,164,23,0.8,53,1.7,382,-7.7,0,0,0,4,1,1,216.9574672,164.390976,200.044754
21/01/2018,196,0,-0.3,60,1.9,340,-7.1,0,0,0,4,1,1,190.10868,198.3925323,190.8813019
21/01/2018,177,1,-0.8,58,0.4,400,-8,0,0,0,4,1,1,191.1782627,171.3697052,198.9207764
21/01/2018,107,2,-1.5,63,1,380,-7.6,0,0,0,4,1,1,135.8072742,122.9807434,156.0132751
21/01/2018,107,3,-2,60,0.5,474,-8.7,0,0,0,4,1,1,109.8739082,92.2898941,96.57726288
21/01/2018,73,4,-2.3,47,0.7,984,-12.1,0,0,0,4,1,1,91.41851774,61.99365616,64.54302979
21/01/2018,32,5,-2.6,49,1.1,1065,-11.8,0,0,0,4,1,1,103.942706,45.52186203,79.62545013
21/01/2018,36,6,-3.1,54,1.4,1037,-11.1,0,0,0,4,1,1,93.57405726,63.23284149,87.15814209
21/01/2018,61,7,-3.2,54,1.2,1113,-11.2,0,0,0,4,1,1,200.2943247,134.8733063,206.6300964
21/01/2018,115,8,-3.6,53,0.5,1227,-11.8,0,0,0,4,1,1,259.4180209,237.0129089,307.0247192
21/01/2018,152,9,-3.2,46,0.8,1091,-13.2,0.15,0,0,4,1,1,252.8445539,249.6648254,245.9757233
21/01/2018,189,10,-1.3,37,0.8,1070,-14.1,0.47,0,0,4,1,1,221.0971141,230.6361084,211.0810242
21/01/2018,216,11,1.9,25,1,1493,-16.1,0.78,0,0,4,1,1,256.7647424,248.7735596,246.9375763
21/01/2018,271,12,3.9,30,1.6,1085,-12.1,0.91,0,0,4,1,1,311.7414692,302.7498474,292.4164124
21/01/2018,343,13,4.9,22,2,1446,-15,1,0,0,4,1,1,373.4066323,360.3138123,360.9513855
21/01/2018,340,14,5.4,18,1.2,1923,-17,0.96,0,0,4,1,1,367.6557254,353.2926331,404.7860107
21/01/2018,389,15,5.4,20,2.2,1890,-15.8,0.8,0,0,4,1,1,410.8010569,394.3406677,411.8968506
21/01/2018,396,16,4.7,17,2.1,2000,-18.3,0.55,0,0,4,1,1,399.8012783,424.344574,393.5578613
21/01/2018,383,17,3.8,20,1.3,2000,-17.1,0.24,0,0,4,1,1,426.3085796,439.7366943,467.401123
21/01/2018,295,18,2.5,24,2,2000,-16,0.02,0,0,4,1,1,448.134599,624.3308105,540.3943481
21/01/2018,223,19,1.3,25,1.3,2000,-16.6,0,0,0,4,1,1,392.4062703,422.3427734,386.2676697
21/01/2018,258,20,0.3,27,0.4,2000,-16.5,0,0,0,4,1,1,279.7670274,265.0364685,272.780426
21/01/2018,237,21,-0.1,29,0.5,2000,-16,0,0,0,4,1,1,267.7302843,265.5914307,238.3807678
21/01/2018,207,22,-0.3,32,0.7,2000,-15,0,0,0,4,1,1,240.1565348,262.1738586,206.345993
21/01/2018,170,23,-0.4,32,0.6,2000,-15.1,0,0,0,4,1,1,217.7476425,187.4706573,182.1883087
22/01/2018,171,0,-0.2,30,0.4,2000,-15.7,0,0,0,4,1,1,151.3978645,144.0891418,154.0978546
22/01/2018,97,1,-0.2,32,0.7,2000,-14.9,0,0,0,4,1,1,129.5269297,122.2201767,125.108757
22/01/2018,73,2,-0.2,33,1.4,2000,-14.5,0,0,0,4,1,1,128.338772,133.3870392,103.1501694
22/01/2018,53,3,-0.3,31,0.3,2000,-15.4,0,0,0,4,1,1,85.46286955,73.87116241,74.18709564
22/01/2018,31,4,0,32,0.4,2000,-14.7,0,0,0,4,1,1,83.7809273,49.71840668,47.65556717
22/01/2018,60,5,0,32,0.7,2000,-14.7,0,0,0,4,1,1,88.78961134,45.77668381,71.13287354
22/01/2018,165,6,0,33,0.4,2000,-14.3,0,0,0,4,1,1,127.2727061,131.9720306,132.3980255
22/01/2018,316,7,-0.4,34,1,1989,-14.3,0,0,0,4,1,1,314.7888565,331.8821716,378.4988403
22/01/2018,683,8,-0.7,32,0.5,1991,-15.3,0,0,0,4,1,1,460.7475457,577.817749,559.2086792
22/01/2018,365,9,0.1,33,0.8,1901,-14.3,0.06,0,0,4,1,1,355.2583945,349.0207825,378.644989
22/01/2018,221,10,1.1,31,0.7,1898,-14.1,0.25,0,0,4,1,1,255.4770276,251.8216705,312.0117798
22/01/2018,277,11,2.4,27,0.9,1796,-14.7,0.47,0,0,4,1,1,289.9177269,296.8802795,274.3475952
22/01/2018,323,12,3.9,28,0.9,1383,-12.9,0.6,0,0,4,1,1,322.7066105,300.5625305,307.5822144
22/01/2018,281,13,3.9,33,0.6,1249,-10.9,0.19,0,0,4,1,1,323.9332708,331.6156921,322.9373169
22/01/2018,249,14,3.3,73,0.4,744,-1,0.11,0,0,4,1,1,250.7182623,228.3430481,248.2290192
22/01/2018,63,15,3.6,69,1.8,655,-1.5,0.17,0,0,4,1,1,198.6710207,166.5872803,231.9777985
22/01/2018,18,16,2,87,1.9,140,0,0.03,0,0,4,1,1,61.7417088,40.87008667,25.10786819
22/01/2018,43,17,1.3,93,1.2,81,0.2,0.03,0,0.2,4,1,1,88.88624148,62.3910675,55.65314102
22/01/2018,170,18,1.1,96,3,187,0.5,0,3.3,1,4,1,1,171.5442912,191.0433044,132.5394745
22/01/2018,167,19,-0.1,88,3.2,582,-1.8,0,0,1,4,1,1,173.9759366,158.8125916,177.9449158
22/01/2018,181,20,-0.8,85,2.9,836,-3,0,0,1,4,1,1,189.5199894,183.4868622,209.4691162
22/01/2018,187,21,-1.8,85,2.9,590,-3.9,0,0,1,4,1,1,169.3907974,182.2405396,179.8646545
22/01/2018,170,22,-3.2,81,3.9,492,-6,0,0,1,4,1,1,167.0509082,147.5705872,135.419754
22/01/2018,139,23,-4.2,79,2.9,554,-7.3,0,0,1,4,1,1,156.749597,139.1476288,132.6092834
23/01/2018,96,0,-5.3,77,3.8,894,-8.7,0,0,1,4,1,1,109.7051771,110.2185211,110.3407745
23/01/2018,120,1,-6,76,3.1,1178,-9.5,0,0,1,4,1,1,118.0097729,110.9638138,105.3360672
23/01/2018,75,2,-7.5,65,3.9,2000,-12.9,0,0,1,4,1,1,79.60317494,90.31130981,78.42079926
23/01/2018,55,3,-8.6,68,3.3,2000,-13.4,0,0,1,4,1,1,65.95724692,53.20275879,43.0776825
23/01/2018,45,4,-9.5,49,4.3,2000,-18.2,0,0,1,4,1,1,64.00693574,31.52755547,51.27811813
23/01/2018,44,5,-10.5,46,3,2000,-19.9,0,0,1,4,1,1,55.82964953,55.37399673,48.41381836
23/01/2018,84,6,-11.5,47,3.2,2000,-20.5,0,0,1,4,1,1,79.77497275,100.6252213,109.2987137
23/01/2018,211,7,-12.5,41,4.5,2000,-23,0,0,1,4,1,1,232.1065003,223.7477417,230.4489441
23/01/2018,423,8,-13,41,4,2000,-23.5,0,0,1,4,1,1,312.7601637,393.322937,398.2619629
23/01/2018,228,9,-13.3,36,3.5,2000,-25.2,0.19,0,1,4,1,1,185.9352346,172.6675262,211.2575531
23/01/2018,132,10,-12.1,34,3.5,1968,-24.8,0.62,0,1,4,1,1,146.1090691,134.7636566,149.6795197
23/01/2018,184,11,-11.7,27,4,1935,-26.9,0.94,0,1,4,1,1,153.1519263,152.0524292,150.3323975
23/01/2018,180,12,-11.3,27,3.7,1955,-26.6,1.18,0,1,4,1,1,165.8077928,164.0996399,148.7580872
23/01/2018,189,13,-11,27,4,1959,-26.3,1.26,0,1,4,1,1,170.1618292,158.6729279,157.1421509
23/01/2018,169,14,-10.4,30,4.3,2000,-24.6,1.22,0,1,4,1,1,170.5527867,161.4276581,169.8950653
23/01/2018,181,15,-9.7,32,3.6,2000,-23.3,1.04,0,1,4,1,1,174.7704491,170.889801,177.126709
23/01/2018,181,16,-10.1,34,4.3,2000,-23,0.74,0,1,4,1,1,191.9409188,160.9421692,168.5221252
23/01/2018,239,17,-10.6,38,3.5,2000,-22.2,0.38,0,0.9,4,1,1,229.8585191,206.8965759,216.1349335
23/01/2018,351,18,-11.5,43,2.4,2000,-21.6,0.05,0,0.9,4,1,1,311.4676162,382.7965088,343.7049866
23/01/2018,248,19,-12,47,3.2,2000,-21,0,0,0.9,4,1,1,229.4221407,228.3142242,235.7167664
23/01/2018,178,20,-12.5,52,3,2000,-20.3,0,0,0.9,4,1,1,181.08875,158.6675262,186.4598846
23/01/2018,145,21,-13.2,49,4.1,2000,-21.6,0,0,0.9,4,1,1,169.6144033,152.8912048,145.6818542
23/01/2018,117,22,-13.9,45,4,2000,-23.2,0,0,0.9,4,1,1,148.0041509,133.8274078,121.0363159
23/01/2018,106,23,-14.3,38,4,2000,-25.5,0,0,0.9,4,1,1,123.7866225,99.30210114,98.44252777
24/01/2018,90,0,-14.6,34,3.9,2000,-27,0,0,0.9,4,1,1,89.84819193,79.24639893,85.61511993
24/01/2018,89,1,-15,31,2.5,2000,-28.3,0,0,0.9,4,1,1,82.23564986,65.90114594,66.95587921
24/01/2018,50,2,-15.2,32,3.1,2000,-28.2,0,0,0.9,4,1,1,61.81256908,57.06762314,43.10518646
24/01/2018,32,3,-15.2,30,3.4,2000,-28.9,0,0,0.9,4,1,1,51.97962289,26.17537308,38.96657944
24/01/2018,24,4,-15.4,30,2.5,2000,-29.1,0,0,0.9,4,1,1,46.08739815,15.6451683,39.99114227
24/01/2018,34,5,-15.6,29,3.7,2000,-29.6,0,0,0.9,4,1,1,68.79122132,15.28823185,47.75659943
24/01/2018,71,6,-15.7,29,2.5,2000,-29.7,0,0,0.9,4,1,1,74.73303671,60.32036972,70.3253479
24/01/2018,164,7,-15.9,30,3,2000,-29.5,0,0,0.9,4,1,1,185.9713088,156.3903351,170.7581482
24/01/2018,364,8,-16.2,30,1.6,2000,-29.8,0,0,0.9,4,1,1,288.0296784,369.8262939,335.3514709
24/01/2018,192,9,-15.8,27,3.4,2000,-30.5,0.2,0,0.9,4,1,1,191.7897539,198.4032745,173.263382
24/01/2018,90,10,-14.5,24,4.6,1902,-30.6,0.61,0,0.9,4,1,1,120.9354363,100.0475464,103.2047958
24/01/2018,124,11,-13.1,25,3.8,1964,-29,0.96,0,0.9,4,1,1,129.9672909,130.5885315,128.8290863
24/01/2018,121,12,-12.2,26,4,2000,-27.8,1.17,0,0.9,4,1,1,136.6497632,149.9628754,140.4990082
24/01/2018,140,13,-12,25,6,1887,-28,1.27,0,0.9,4,1,1,139.4750974,136.7501526,136.7068329
24/01/2018,125,14,-11.1,26,3.8,1980,-26.8,1.25,0,0.8,4,1,1,141.1425584,127.0117722,152.8556213
24/01/2018,149,15,-10.8,29,3.8,2000,-25.4,1.06,0,0.7,4,1,1,148.3576464,147.8234558,144.9680634
24/01/2018,124,16,-11.2,30,4.7,2000,-25.3,0.77,0,0.7,4,1,1,144.9198674,134.4407654,137.8155975
24/01/2018,203,17,-11.8,26,3.5,2000,-27.4,0.39,0,0.7,4,1,1,191.2030631,181.3133698,184.469162
24/01/2018,297,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,4,1,1,262.5893556,278.450531,283.3196716
24/01/2018,211,19,-13.8,32,2.2,2000,-26.9,0,0,0.7,4,1,1,209.8237783,201.0143585,196.6033783
24/01/2018,125,20,-14.3,37,1.3,2000,-25.8,0,0,0.7,4,1,1,142.7865158,152.8345032,143.7734222
24/01/2018,132,21,-14.7,40,3.2,1933,-25.3,0,0,0.7,4,1,1,132.0324247,124.4653702,129.0316467
24/01/2018,121,22,-15.2,45,4,2000,-24.4,0,0,0.7,4,1,1,133.0722,131.0735168,107.2482376
24/01/2018,82,23,-15.7,43,3.6,2000,-25.4,0,0,0.7,4,1,1,112.6725704,101.286293,84.43244171
25/01/2018,78,0,-15.9,43,3.8,2000,-25.6,0,0,0.7,4,1,1,82.74391127,88.15415192,85.71068573
25/01/2018,68,1,-16.1,42,2.2,2000,-26,0,0,0.7,4,1,1,75.44824487,77.30292511,70.89151001
25/01/2018,60,2,-16,42,1.3,2000,-25.9,0,0,0.7,4,1,1,66.59390188,53.91519547,51.91145706
25/01/2018,32,3,-16,40,1.9,2000,-26.5,0,0,0.7,4,1,1,48.04158303,41.73350143,37.43536758
25/01/2018,22,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,4,1,1,49.9208417,23.27840614,26.28279686
25/01/2018,34,5,-15.8,37,2.7,2000,-27.1,0,0,0.7,4,1,1,50.08297885,31.32982826,45.3103714
25/01/2018,71,6,-16.1,33,3,2000,-28.7,0,0,0.7,4,1,1,68.82133408,71.89041901,71.67144012
25/01/2018,165,7,-16.2,33,2.2,2000,-28.7,0,0,0.7,4,1,1,182.4481672,174.5174561,180.9203339
25/01/2018,349,8,-16.4,32,3.3,2000,-29.2,0.01,0,0.6,4,1,1,308.0762505,363.7634583,341.2198486
25/01/2018,187,9,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,4,1,1,184.7508267,173.7661591,167.0256805
25/01/2018,105,10,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,4,1,1,151.2877386,136.7255096,108.348793
25/01/2018,122,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,4,1,1,132.8069413,126.418129,115.4259109
25/01/2018,142,12,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,4,1,1,141.0221914,139.4471893,122.1336899
25/01/2018,130,13,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,4,1,1,143.7658025,141.9517822,149.0614471
25/01/2018,160,14,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,4,1,1,159.0957394,138.8990631,150.4342499
25/01/2018,130,15,-9.7,28,3.7,2000,-24.8,1,0,0.5,4,1,1,149.4880875,145.4526367,158.3565521
25/01/2018,152,16,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,4,1,1,162.7373093,122.8986282,157.3674927
25/01/2018,170,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,4,1,1,188.2181041,175.9686127,205.8746948
25/01/2018,288,18,-11.8,33,4,2000,-24.8,0.04,0,0.5,4,1,1,260.7900929,269.8839722,271.401886
25/01/2018,178,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,4,1,1,195.6689189,162.9432678,184.8822784
25/01/2018,141,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,4,1,1,157.6518893,131.1434784,151.344635
25/01/2018,137,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,4,1,1,143.5032689,145.095871,127.4427643
25/01/2018,113,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,4,1,1,134.7518443,124.9528427,105.9455872
25/01/2018,79,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,4,1,1,114.7997792,88.67710114,84.88267517
26/01/2018,68,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,4,1,1,80.94909146,79.5436554,95.86476898
26/01/2018,93,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,4,1,1,81.08434787,76.56137848,71.14459991
26/01/2018,54,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,4,1,1,61.80564369,55.49174118,43.70106125
26/01/2018,41,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,4,1,1,48.95223518,38.10302734,39.26292038
26/01/2018,24,4,-16.4,36,1.5,2000,-28,0,0,0.5,4,1,1,46.04335013,27.62358093,31.83064461
26/01/2018,36,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,4,1,1,48.07702414,26.20712662,41.91966248
26/01/2018,64,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,4,1,1,63.08333879,68.9209671,57.32437897
26/01/2018,142,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,4,1,1,167.0032436,155.0781097,159.5896912
26/01/2018,322,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,4,1,1,261.4574001,348.6302795,324.6658936
26/01/2018,149,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,4,1,1,161.0407752,154.026413,144.8188171
26/01/2018,96,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,4,1,1,116.2769451,100.2663498,94.91127777
26/01/2018,93,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,4,1,1,115.3134871,110.6654282,97.80991364
26/01/2018,111,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,4,1,1,120.5851609,125.1623154,103.3784409
26/01/2018,115,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,4,1,1,125.5513067,121.2352829,110.1133347
26/01/2018,116,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,4,1,1,133.0791713,133.8925934,127.4461365
