"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(XGB, Test[not.NA.test.row.index, 2:14])"
"09/06/2018",11,1200,446.899078369141
"09/06/2018",12,1462,503.970550537109
"09/06/2018",13,1583,517.522766113281
"09/06/2018",14,1744,553.402709960938
"09/06/2018",15,1890,545.474487304688
"09/06/2018",16,2297,611.18505859375
"09/06/2018",17,2355,631.805541992188
"09/06/2018",18,1934,842.598022460938
"09/06/2018",19,1058,722.863891601562
"09/06/2018",20,246,604.526977539062
"09/06/2018",21,225,581.382141113281
"09/06/2018",22,776,658.084289550781
"09/06/2018",23,766,613.333557128906
"10/06/2018",0,483,429.857055664062
"10/06/2018",1,375,338.760406494141
"10/06/2018",2,162,410.834594726562
"10/06/2018",3,150,344.952911376953
"10/06/2018",4,174,316.567932128906
"10/06/2018",5,138,328.845642089844
"10/06/2018",6,216,370.818695068359
"10/06/2018",7,313,549.058044433594
"10/06/2018",8,619,805.827270507812
"10/06/2018",9,786,629.041076660156
"10/06/2018",10,942,497.600433349609
"10/06/2018",11,1074,536.687194824219
"10/06/2018",12,1442,524.44677734375
"10/06/2018",13,1752,560.657592773438
"10/06/2018",14,1985,642.297546386719
"10/06/2018",15,2182,655.523071289062
"10/06/2018",16,2333,702.806823730469
"10/06/2018",17,2431,686.18115234375
"10/06/2018",18,2367,761.939208984375
"10/06/2018",19,2267,721.655456542969
"10/06/2018",20,2300,650.481628417969
"10/06/2018",21,2026,672.196350097656
"10/06/2018",22,1634,640.741760253906
"10/06/2018",23,1191,607.570983886719
"11/06/2018",0,918,359.972229003906
"11/06/2018",1,555,346.138641357422
"11/06/2018",2,353,352.30859375
"11/06/2018",3,232,292.128082275391
"11/06/2018",4,194,252.241561889648
"11/06/2018",5,324,250.610717773438
"11/06/2018",6,807,292.431030273438
"11/06/2018",7,1629,467.252166748047
"11/06/2018",8,2375,774.182800292969
"11/06/2018",9,1307,508.916595458984
"11/06/2018",10,992,526.394958496094
"11/06/2018",11,1107,576.403076171875
"11/06/2018",12,1204,555.071655273438
"11/06/2018",13,1033,629.108764648438
"11/06/2018",14,1075,660.64013671875
"11/06/2018",15,1240,601.561279296875
"11/06/2018",16,1220,658.541748046875
"11/06/2018",17,1475,615.96533203125
"11/06/2018",18,1491,620.276123046875
"11/06/2018",19,873,589.194091796875
"11/06/2018",20,1280,649.792541503906
"11/06/2018",21,1647,658.660461425781
"11/06/2018",22,1117,585.223999023438
"11/06/2018",23,384,405.631774902344
"12/06/2018",0,470,349.556549072266
"12/06/2018",1,454,365.607818603516
"12/06/2018",2,385,437.541839599609
"12/06/2018",3,206,344.499114990234
"12/06/2018",4,144,355.891845703125
"12/06/2018",5,296,358.891815185547
"12/06/2018",6,740,364.656494140625
"12/06/2018",7,1573,491.284790039062
"12/06/2018",8,2495,788.799438476562
"12/06/2018",9,1317,558.897583007812
"12/06/2018",10,971,472.833923339844
"12/06/2018",11,1092,417.680358886719
"12/06/2018",12,1202,548.666809082031
"12/06/2018",13,1215,607.497741699219
"12/06/2018",14,1246,615.11767578125
"12/06/2018",15,1427,606.968688964844
"12/06/2018",16,1714,634.923278808594
"12/06/2018",17,2270,623.107971191406
"12/06/2018",18,3404,740.918823242188
"12/06/2018",19,2873,630.516784667969
"12/06/2018",20,2579,550.040954589844
"12/06/2018",21,2505,576.221862792969
"12/06/2018",22,2309,668.535888671875
"12/06/2018",23,1657,531.7685546875
"13/06/2018",0,1274,372.000793457031
"13/06/2018",1,1088,391.227478027344
"13/06/2018",2,847,374.513336181641
"13/06/2018",3,591,282.495483398438
"13/06/2018",4,421,271.446685791016
"13/06/2018",5,290,212.976867675781
"13/06/2018",6,416,302.831848144531
"13/06/2018",7,657,363.998474121094
"13/06/2018",8,959,777.140319824219
"13/06/2018",9,1111,410.955841064453
"13/06/2018",10,1269,401.710693359375
"13/06/2018",11,1478,468.681427001953
"13/06/2018",12,1747,379.895477294922
"13/06/2018",13,1834,517.875671386719
"13/06/2018",14,2088,457.733703613281
"13/06/2018",15,2288,464.901550292969
"13/06/2018",16,2474,524.976684570312
"13/06/2018",17,2664,492.765197753906
"13/06/2018",18,2479,679.739562988281
"13/06/2018",19,2404,650.946105957031
"13/06/2018",20,2276,603.986694335938
"13/06/2018",21,2166,547.162780761719
"13/06/2018",22,1934,598.037536621094
"13/06/2018",23,1394,421.475402832031
"14/06/2018",0,1047,326.065551757812
"14/06/2018",1,715,339.224792480469
"14/06/2018",2,453,341.548248291016
"14/06/2018",3,289,279.604797363281
"14/06/2018",4,193,228.087097167969
"14/06/2018",5,154,198.273208618164
"14/06/2018",6,100,189.928497314453
"14/06/2018",7,94,259.826782226562
"14/06/2018",8,187,511.204315185547
"14/06/2018",9,175,303.177764892578
"14/06/2018",10,532,352.115966796875
"14/06/2018",11,735,472.53662109375
"14/06/2018",12,945,515.121398925781
"14/06/2018",13,1056,518.610717773438
"14/06/2018",14,1153,508.741821289062
"14/06/2018",15,1292,586.346130371094
"14/06/2018",16,1550,621.21923828125
"14/06/2018",17,1934,626.76708984375
"14/06/2018",18,2962,753.730529785156
"14/06/2018",19,1856,684.928527832031
"14/06/2018",20,1557,557.053527832031
"14/06/2018",21,1807,574.738037109375
"14/06/2018",22,1737,581.833984375
"14/06/2018",23,1295,614.033203125
"15/06/2018",0,986,424.430358886719
"15/06/2018",1,717,413.005767822266
"15/06/2018",2,403,398.597625732422
"15/06/2018",3,154,254.620407104492
"15/06/2018",4,72,274.494201660156
"15/06/2018",5,161,245.764709472656
"15/06/2018",6,609,367.980529785156
"15/06/2018",7,1467,576.723693847656
"15/06/2018",8,2328,795.844116210938
"15/06/2018",9,1170,634.885986328125
"15/06/2018",10,1004,510.078369140625
"15/06/2018",11,1118,488.330139160156
"15/06/2018",12,1193,591.099304199219
"15/06/2018",13,1035,551.519104003906
"15/06/2018",14,1027,609.790161132812
"15/06/2018",15,1461,661.790588378906
"15/06/2018",16,1726,709.954833984375
"15/06/2018",17,2460,739.266906738281
"15/06/2018",18,2891,853.697448730469
"15/06/2018",19,2984,726.534423828125
"15/06/2018",20,2441,654.334167480469
"15/06/2018",21,2337,653.049133300781
"15/06/2018",22,2155,653.049133300781
"15/06/2018",23,1593,607.570983886719
"16/06/2018",0,1217,333.391815185547
"16/06/2018",1,1056,346.138641357422
"16/06/2018",2,764,348.715087890625
"16/06/2018",3,518,282.821868896484
"16/06/2018",4,317,252.241561889648
"16/06/2018",5,277,311.509552001953
"16/06/2018",6,381,353.329864501953
"16/06/2018",7,583,484.752807617188
"16/06/2018",8,892,752.127502441406
"16/06/2018",9,1144,515.388305664062
"16/06/2018",10,1166,483.985229492188
"16/06/2018",11,1330,525.420166015625
"16/06/2018",12,1525,458.594787597656
"16/06/2018",13,1704,573.100646972656
"16/06/2018",14,1783,576.057800292969
"16/06/2018",15,1861,598.3955078125
"16/06/2018",16,1991,606.854736328125
"16/06/2018",17,2383,651.248840332031
"16/06/2018",18,2451,780.820190429688
"16/06/2018",19,2475,713.552124023438
"16/06/2018",20,2497,531.421081542969
"16/06/2018",21,2435,616.393188476562
"16/06/2018",22,1995,572.949279785156
"16/06/2018",23,1615,499.260559082031
"17/06/2018",0,1394,364.412780761719
"17/06/2018",1,929,361.984130859375
"17/06/2018",2,755,336.710418701172
"17/06/2018",3,491,290.736083984375
"17/06/2018",4,304,270.112121582031
"17/06/2018",5,238,267.555999755859
"17/06/2018",6,324,289.730072021484
"17/06/2018",7,475,445.222747802734
"17/06/2018",8,715,650.337707519531
"17/06/2018",9,944,503.03466796875
"17/06/2018",10,953,465.621185302734
"17/06/2018",11,1146,508.023254394531
"17/06/2018",12,1422,440.65771484375
"17/06/2018",13,1563,407.417114257812
"17/06/2018",14,1709,471.522796630859
"17/06/2018",15,1979,407.249206542969
"17/06/2018",16,2235,502.338317871094
"17/06/2018",17,2330,499.30029296875
"17/06/2018",18,2474,738.56787109375
"17/06/2018",19,2481,645.782653808594
"17/06/2018",20,2429,522.998840332031
"17/06/2018",21,2055,547.413024902344
"17/06/2018",22,1819,518.893310546875
"17/06/2018",23,1323,484.341400146484
"18/06/2018",0,917,372.381103515625
"18/06/2018",1,547,352.992736816406
"18/06/2018",2,436,329.725555419922
"18/06/2018",3,202,271.132720947266
"18/06/2018",4,164,241.952865600586
"18/06/2018",5,383,234.934585571289
"18/06/2018",6,779,276.713775634766
"18/06/2018",7,1590,449.8642578125
"18/06/2018",8,2357,768.88671875
"18/06/2018",9,1263,441.905426025391
"18/06/2018",10,822,304.591094970703
"18/06/2018",11,915,375.963714599609
"18/06/2018",12,988,389.004272460938
"18/06/2018",13,938,416.027374267578
"18/06/2018",14,997,572.84814453125
"18/06/2018",15,1177,556.279052734375
"18/06/2018",16,1401,609.504638671875
"18/06/2018",17,2040,630.695007324219
"18/06/2018",18,746,759.538818359375
"18/06/2018",19,1557,695.782165527344
"18/06/2018",20,2515,655.175476074219
"18/06/2018",21,1702,637.599548339844
"18/06/2018",22,1373,615.849182128906
"18/06/2018",23,1732,561.269897460938
"19/06/2018",0,1055,315.063690185547
"19/06/2018",1,766,341.235412597656
"19/06/2018",2,527,323.239807128906
"19/06/2018",3,369,252.869323730469
"19/06/2018",4,268,247.230926513672
"19/06/2018",5,317,241.952865600586
"19/06/2018",6,746,283.464477539062
"19/06/2018",7,1616,420.000885009766
"19/06/2018",8,2430,747.165283203125
"19/06/2018",9,1381,469.054504394531
"19/06/2018",10,937,421.187103271484
"19/06/2018",11,1014,463.233978271484
"19/06/2018",12,1224,495.477203369141
"19/06/2018",13,1230,504.171173095703
"19/06/2018",14,1258,536.881530761719
"19/06/2018",15,1363,554.095031738281
"19/06/2018",16,1700,611.250732421875
"19/06/2018",17,2328,620.253662109375
"19/06/2018",18,3556,725.999694824219
"19/06/2018",19,2809,605.458312988281
"19/06/2018",20,2525,557.272216796875
"19/06/2018",21,2378,489.926330566406
"19/06/2018",22,2096,532.932983398438
"19/06/2018",23,1456,462.951507568359
"20/06/2018",0,1030,343.196319580078
"20/06/2018",1,803,372.865905761719
"20/06/2018",2,576,356.739593505859
"20/06/2018",3,340,318.272308349609
"20/06/2018",4,249,272.887573242188
"20/06/2018",5,336,235.855117797852
"20/06/2018",6,714,308.066040039062
"20/06/2018",7,1629,454.782897949219
"20/06/2018",8,2440,587.545104980469
"20/06/2018",9,1401,482.579864501953
"20/06/2018",10,1002,388.265289306641
"20/06/2018",11,1100,369.085815429688
"20/06/2018",12,1252,349.088439941406
"20/06/2018",13,1184,414.474304199219
"20/06/2018",14,1158,438.083557128906
"20/06/2018",15,1266,529.225280761719
"20/06/2018",16,1600,490.093139648438
"20/06/2018",17,2289,515.783386230469
"20/06/2018",18,3384,693.238098144531
"20/06/2018",19,2741,605.103942871094
"20/06/2018",20,2519,448.859558105469
"20/06/2018",21,2246,449.389038085938
"20/06/2018",22,1979,437.280334472656
"20/06/2018",23,1401,426.644653320312
"21/06/2018",0,1083,294.444976806641
"21/06/2018",1,794,413.621826171875
"21/06/2018",2,539,367.130889892578
"21/06/2018",3,394,296.924255371094
"21/06/2018",4,215,275.027679443359
"21/06/2018",5,308,250.179809570312
"21/06/2018",6,709,314.013916015625
"21/06/2018",7,1543,435.133117675781
"21/06/2018",8,2370,751.763427734375
"21/06/2018",9,1360,411.911651611328
"21/06/2018",10,922,373.170135498047
"21/06/2018",11,1066,380.641204833984
"21/06/2018",12,1197,439.84912109375
"21/06/2018",13,1147,553.597106933594
"21/06/2018",14,1152,562.938903808594
"21/06/2018",15,1276,535.583801269531
"21/06/2018",16,1473,569.296936035156
"21/06/2018",17,2176,617.903137207031
"21/06/2018",18,3418,770.815368652344
"21/06/2018",19,2811,698.425354003906
"21/06/2018",20,2556,545.197448730469
"21/06/2018",21,2436,638.710693359375
"21/06/2018",22,2179,533.690673828125
"21/06/2018",23,1497,455.2099609375
"22/06/2018",0,1137,335.075378417969
"22/06/2018",1,912,430.817504882812
"22/06/2018",2,602,311.835906982422
"22/06/2018",3,413,248.949035644531
"22/06/2018",4,268,224.387786865234
"22/06/2018",5,336,242.66862487793
"22/06/2018",6,710,301.944732666016
"22/06/2018",7,1529,424.763885498047
"22/06/2018",8,2283,726.289306640625
"22/06/2018",9,1284,375.048614501953
"22/06/2018",10,902,449.268737792969
"22/06/2018",11,1020,468.466156005859
"22/06/2018",12,1116,486.105102539062
"22/06/2018",13,1073,502.760498046875
"22/06/2018",14,1087,569.325927734375
"22/06/2018",15,1203,593.481262207031
"22/06/2018",16,1466,537.55029296875
"22/06/2018",17,2146,627.874877929688
"22/06/2018",18,3365,800.123474121094
"22/06/2018",19,2732,707.984313964844
"22/06/2018",20,2493,633.205932617188
"22/06/2018",21,2251,674.842407226562
"22/06/2018",22,2103,669.538879394531
"22/06/2018",23,1648,566.263793945312
"23/06/2018",0,1322,320.728668212891
"23/06/2018",1,1073,293.136535644531
"23/06/2018",2,818,263.329071044922
"23/06/2018",3,540,77.8185119628906
"23/06/2018",4,375,92.5799942016602
"23/06/2018",5,339,104.811882019043
"23/06/2018",6,417,241.172500610352
"23/06/2018",7,622,415.157592773438
"23/06/2018",8,934,731.871276855469
"23/06/2018",9,1072,455.490905761719
"23/06/2018",10,1064,521.579223632812
"23/06/2018",11,1229,468.191467285156
"23/06/2018",12,1374,519.5576171875
"23/06/2018",13,1483,511.847930908203
"23/06/2018",14,1445,518.753723144531
"23/06/2018",15,1589,546.169738769531
"23/06/2018",16,1837,497.205261230469
"23/06/2018",17,2101,531.929443359375
"23/06/2018",18,2256,684.957214355469
"23/06/2018",19,2288,609.595397949219
"23/06/2018",20,2262,543.891052246094
"23/06/2018",21,2175,533.49169921875
"23/06/2018",22,1932,496.408386230469
"23/06/2018",23,1402,446.832550048828
"24/06/2018",0,849,374.138977050781
"24/06/2018",1,545,344.677764892578
"24/06/2018",2,1254,272.011657714844
"24/06/2018",3,644,216.216232299805
"24/06/2018",4,286,200.280807495117
"24/06/2018",5,235,222.484466552734
"24/06/2018",6,258,243.930587768555
"24/06/2018",7,369,287.926330566406
"24/06/2018",8,561,513.389770507812
"24/06/2018",9,734,447.444763183594
"24/06/2018",10,763,394.713775634766
"24/06/2018",11,870,259.306396484375
"24/06/2018",12,1042,403.268859863281
"24/06/2018",13,1062,462.056091308594
"24/06/2018",14,1064,455.756103515625
"24/06/2018",15,1213,557.695190429688
"24/06/2018",16,1471,566.309997558594
"24/06/2018",17,1754,644.473022460938
"24/06/2018",18,2094,743.66455078125
"24/06/2018",19,2290,662.983215332031
"24/06/2018",20,2387,622.154113769531
"24/06/2018",21,2153,558.806701660156
"24/06/2018",22,1801,555.162536621094
"24/06/2018",23,1329,475.645202636719
"25/06/2018",0,962,384.912475585938
"25/06/2018",1,585,436.276458740234
"25/06/2018",2,424,370.774047851562
"25/06/2018",3,264,268.516662597656
"25/06/2018",4,199,267.757873535156
"25/06/2018",5,338,256.186401367188
"25/06/2018",6,785,346.244659423828
"25/06/2018",7,1620,405.904174804688
"25/06/2018",8,2331,765.243896484375
"25/06/2018",9,1293,473.521728515625
"25/06/2018",10,878,375.886596679688
"25/06/2018",11,968,382.26806640625
"25/06/2018",12,1039,435.665588378906
"25/06/2018",13,1073,450.238372802734
"25/06/2018",14,1016,454.725769042969
"25/06/2018",15,1184,485.028778076172
"25/06/2018",16,1407,489.875854492188
"25/06/2018",17,2008,545.461059570312
"25/06/2018",18,3238,753.186584472656
"25/06/2018",19,2779,632.3291015625
"25/06/2018",20,2456,546.890625
"25/06/2018",21,2372,568.932678222656
"25/06/2018",22,2046,479.429107666016
"25/06/2018",23,1437,519.281494140625
"26/06/2018",0,1052,347.497009277344
"26/06/2018",1,783,295.205017089844
"26/06/2018",2,524,266.208801269531
"26/06/2018",3,353,188.665451049805
"26/06/2018",4,143,151.688247680664
"26/06/2018",5,45,209.380630493164
"26/06/2018",6,37,243.190200805664
"26/06/2018",7,49,392.3359375
"26/06/2018",8,53,512.230346679688
"26/06/2018",9,19,242.12060546875
"26/06/2018",10,9,233.193634033203
"26/06/2018",11,11,225.959106445312
"26/06/2018",12,10,247.014511108398
"26/06/2018",13,24,304.038909912109
"26/06/2018",14,26,371.737274169922
"26/06/2018",15,65,307.593536376953
"26/06/2018",16,56,271.885467529297
"26/06/2018",17,113,296.560272216797
"26/06/2018",18,156,234.593414306641
"26/06/2018",19,203,134.900680541992
"26/06/2018",20,199,158.355834960938
"26/06/2018",21,275,172.506500244141
"26/06/2018",22,443,183.254913330078
"26/06/2018",23,552,331.826812744141
"27/06/2018",0,513,287.472412109375
"27/06/2018",1,254,278.117248535156
"27/06/2018",2,164,246.21858215332
"27/06/2018",3,152,194.714752197266
"27/06/2018",4,110,189.100814819336
"27/06/2018",5,162,216.807174682617
"27/06/2018",6,417,217.50634765625
"27/06/2018",7,1084,284.888732910156
"27/06/2018",8,1995,531.5380859375
"27/06/2018",9,1238,307.523498535156
"27/06/2018",10,862,495.334716796875
"27/06/2018",11,1015,463.189300537109
"27/06/2018",12,1145,487.52490234375
"27/06/2018",13,1234,501.696136474609
"27/06/2018",14,1243,475.231048583984
"27/06/2018",15,1362,423.555603027344
"27/06/2018",16,1618,564.280395507812
"27/06/2018",17,2115,570.637817382812
"27/06/2018",18,3172,718.324584960938
"27/06/2018",19,2487,615.432800292969
"27/06/2018",20,2274,528.835021972656
"27/06/2018",21,2200,568.785522460938
"27/06/2018",22,1959,551.07177734375
"27/06/2018",23,980,458.034301757812
"28/06/2018",0,561,406.9599609375
"28/06/2018",1,1068,413.643463134766
"28/06/2018",2,652,357.208129882812
"28/06/2018",3,344,345.379241943359
"28/06/2018",4,233,217.063461303711
"28/06/2018",5,266,190.088348388672
"28/06/2018",6,594,271.932189941406
"28/06/2018",7,1391,337.372863769531
"28/06/2018",8,2288,601.792602539062
"28/06/2018",9,1246,543.8994140625
"28/06/2018",10,826,497.176696777344
"28/06/2018",11,938,515.502990722656
"28/06/2018",12,1158,545.496398925781
"28/06/2018",13,1040,569.159057617188
"28/06/2018",14,1030,442.389038085938
"28/06/2018",15,1209,549.464416503906
"28/06/2018",16,766,497.896942138672
"28/06/2018",17,65,310.658020019531
"28/06/2018",18,596,299.405700683594
"28/06/2018",19,944,386.729553222656
"28/06/2018",20,1039,331.988464355469
"28/06/2018",21,1223,331.243103027344
"28/06/2018",22,1239,397.47802734375
"28/06/2018",23,931,316.774658203125
"29/06/2018",0,470,324.087707519531
"29/06/2018",1,460,323.848175048828
"29/06/2018",2,345,289.815399169922
"29/06/2018",3,227,240.682052612305
"29/06/2018",4,123,193.590728759766
"29/06/2018",5,133,182.012100219727
"29/06/2018",6,308,149.221954345703
"29/06/2018",7,883,293.393859863281
"29/06/2018",8,2028,509.499725341797
"29/06/2018",9,1195,444.488311767578
"29/06/2018",10,913,443.860046386719
"29/06/2018",11,956,427.121246337891
"29/06/2018",12,1168,468.285034179688
"29/06/2018",13,1117,501.515930175781
"29/06/2018",14,1175,475.434143066406
"29/06/2018",15,1209,478.635467529297
"29/06/2018",16,1554,483.308380126953
"29/06/2018",17,2099,509.995269775391
"29/06/2018",18,3113,746.976867675781
"29/06/2018",19,2602,649.406311035156
"29/06/2018",20,2339,535.250122070312
"29/06/2018",21,2225,553.087280273438
"29/06/2018",22,2103,574.240600585938
"29/06/2018",23,1552,546.555053710938
"30/06/2018",0,1275,364.223693847656
"30/06/2018",1,1070,327.384643554688
"30/06/2018",2,859,308.157104492188
"30/06/2018",3,625,247.890075683594
"30/06/2018",4,382,162.384323120117
"30/06/2018",5,247,213.583084106445
"30/06/2018",6,310,255.217041015625
"30/06/2018",7,468,313.013153076172
"30/06/2018",8,825,456.482818603516
"30/06/2018",9,862,429.211242675781
"30/06/2018",10,933,418.615386962891
"30/06/2018",11,871,469.259246826172
"30/06/2018",12,858,170.15283203125
"30/06/2018",13,1144,478.828796386719
